xflr5 v6.58

NACA 2412 - 21
Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.136, -0.312, -0.070,  0.850,  0.040, 0.0046,-1.8447
Cpi,Cpv
 0.4352,-0.1802
 0.2294,-0.1875
 0.1355,-0.2011
 0.0508,-0.2199
-0.0244,-0.2441
-0.0964,-0.2748
-0.1681,-0.3142
-0.2422,-0.3671
-0.3216,-0.4523
-0.4110,-0.5128
-0.5169,-0.5099
-0.6585,-0.5046
-0.8426,-0.4949
-1.4635,-0.4749
-2.0387,-0.4694
-2.2067,-0.5566
-1.7336,-0.6027
-1.1179,-0.4895
-0.8639,-0.4242
-0.7295,-0.3805
-0.6420,-0.3472
-0.5773,-0.3191
-0.5259,-0.2942
-0.4828,-0.2712
-0.4451,-0.2494
-0.4113,-0.2285
-0.3802,-0.2085
-0.3556,-0.1906
-0.3269,-0.1685
-0.2928,-0.1415
-0.2558,-0.1109
-0.2155,-0.0768
-0.1720,-0.0391
-0.1250, 0.0021
-0.0743, 0.0472
-0.0195, 0.0961
 0.0396, 0.1492
 0.1033, 0.2065
 0.1720, 0.2683
 0.2460, 0.3349
 0.3256, 0.4063
 0.4112, 0.4830
 0.5030, 0.5643
 0.6007, 0.6510
 0.7031, 0.7401
 0.8072, 0.8312
 0.9055, 0.9155
 0.9805, 0.9811
 0.9936, 0.9965
 0.8615, 0.9004
 0.4226, 0.5764
-0.5384,-0.1064
-2.0043,-1.0822
-3.4311,-1.8447
-4.0027,-1.7742
-3.8218,-1.6306
-3.3680,-1.6085
-2.8941,-1.6071
-2.4781,-1.6051
-2.1305,-1.5913
-1.8428,-1.2849
-1.6031,-1.0920
-1.4011,-0.9654
-1.2286,-0.8732
-1.0792,-0.8020
-0.9483,-0.7446
-0.8321,-0.6968
-0.7280,-0.6560
-0.6338,-0.6205
-0.5480,-0.5892
-0.4691,-0.5611
-0.3963,-0.5357
-0.3287,-0.5124
-0.2656,-0.4911
-0.2065,-0.4713
-0.1511,-0.4529
-0.0990,-0.4356
-0.0517,-0.4194
-0.0076,-0.4041
 0.0410,-0.3897
 0.0903,-0.3761
 0.1410,-0.3633
 0.1935,-0.3510
 0.2490,-0.3394
 0.3096,-0.3284
 0.3787,-0.3179
 0.4662,-0.3079
 0.5936,-0.2984
 0.8282,-0.2947
 0.6886,-0.2933
 0.5030,-0.2826
 0.4355,-0.2720
 0.3850,-0.2614
 0.3495,-0.2510
 0.3228,-0.2407
 0.3027,-0.2308
 0.2882,-0.2212
 0.2788,-0.2120
 0.2749,-0.2034
 0.2778,-0.1956
 0.2907,-0.1888
 0.3203,-0.1833
 0.4352,-0.1802


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.054, -0.441, -0.141,  0.846,  0.030, 0.0098,-5.0277
Cpi,Cpv
 0.4358,-0.0650
 0.2279,-0.0709
 0.1323,-0.0822
 0.0458,-0.0977
-0.0315,-0.1175
-0.1057,-0.1427
-0.1798,-0.1750
-0.2566,-0.2180
-0.3390,-0.2842
-0.4318,-0.3568
-0.5418,-0.3541
-0.6885,-0.3492
-0.8793,-0.3404
-1.5175,-0.3225
-2.1077,-0.3166
-2.2819,-0.3753
-1.7997,-0.4263
-1.1719,-0.3458
-0.9154,-0.2974
-0.7809,-0.2635
-0.6943,-0.2368
-0.6312,-0.2135
-0.5816,-0.1922
-0.5406,-0.1719
-0.5052,-0.1521
-0.4740,-0.1326
-0.4455,-0.1133
-0.4242,-0.0955
-0.3987,-0.0732
-0.3677,-0.0458
-0.3338,-0.0145
-0.2967, 0.0206
-0.2564, 0.0596
-0.2126, 0.1025
-0.1651, 0.1496
-0.1136, 0.2009
-0.0576, 0.2566
 0.0030, 0.3169
 0.0688, 0.3819
 0.1402, 0.4517
 0.2176, 0.5265
 0.3017, 0.6053
 0.3929, 0.6886
 0.4918, 0.7731
 0.5982, 0.8576
 0.7108, 0.9332
 0.8252, 0.9881
 0.9298, 0.9936
 0.9959, 0.8942
 0.9577, 0.5775
 0.6788,-0.1468
-0.0436,-1.4927
-1.2520,-3.2940
-2.5245,-4.7828
-3.1359,-5.0277
-3.0960,-4.4496
-2.7863,-4.2063
-2.4291,-4.1364
-2.1018,-4.0568
-1.8213,-2.9935
-1.5846,-2.3573
-1.3846,-1.9970
-1.2139,-1.7395
-1.0666,-1.5302
-0.9379,-1.3513
-0.8240,-1.1951
-0.7222,-1.0571
-0.6303,-0.9338
-0.5467,-0.8229
-0.4699,-0.7225
-0.3990,-0.6310
-0.3332,-0.5475
-0.2717,-0.4712
-0.2141,-0.4016
-0.1599,-0.3383
-0.1089,-0.2812
-0.0607,-0.2302
-0.0168,-0.1852
 0.0241,-0.1460
 0.0696,-0.1124
 0.1161,-0.0850
 0.1641,-0.0640
 0.2141,-0.0527
 0.2672,-0.0446
 0.3254,-0.0357
 0.3922,-0.0265
 0.4772,-0.0174
 0.6016,-0.0085
 0.8315,-0.0052
 0.6946,-0.0033
 0.5120, 0.0115
 0.4452, 0.0297
 0.3949, 0.0533
 0.3592, 0.0658
 0.3321, 0.0691
 0.3114, 0.0654
 0.2961, 0.0557
 0.2859, 0.0412
 0.2811, 0.0226
 0.2829, 0.0011
 0.2946,-0.0225
 0.3229,-0.0451
 0.4358,-0.0650


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.045, -0.256, -0.175,  0.848,  0.036, 0.0149,-4.2876
Cpi,Cpv
 0.4366,-0.1142
 0.2269,-0.1205
 0.1298,-0.1323
 0.0413,-0.1486
-0.0380,-0.1694
-0.1144,-0.1958
-0.1909,-0.2296
-0.2703,-0.2748
-0.3557,-0.3456
-0.4519,-0.4102
-0.5659,-0.4073
-0.7177,-0.4020
-0.9151,-0.3927
-1.5705,-0.3740
-2.1755,-0.3676
-2.3560,-0.4259
-1.8648,-0.4803
-1.2252,-0.4021
-0.9663,-0.3557
-0.8320,-0.3234
-0.7465,-0.2984
-0.6849,-0.2771
-0.6373,-0.2578
-0.5985,-0.2397
-0.5656,-0.2222
-0.5370,-0.2051
-0.5115,-0.1885
-0.4936,-0.1735
-0.4714,-0.1542
-0.4438,-0.1296
-0.4133,-0.1011
-0.3797,-0.0687
-0.3430,-0.0325
-0.3028, 0.0078
-0.2589, 0.0524
-0.2111, 0.1013
-0.1589, 0.1549
-0.1019, 0.2134
-0.0398, 0.2771
 0.0280, 0.3462
 0.1021, 0.4208
 0.1832, 0.5014
 0.2723, 0.5871
 0.3702, 0.6785
 0.4777, 0.7720
 0.5951, 0.8653
 0.7206, 0.9466
 0.8477, 0.9969
 0.9568, 0.9703
 0.9985, 0.7760
 0.8605, 0.2391
 0.3560,-0.8442
-0.6067,-2.4162
-1.7196,-3.8360
-2.3492,-4.2876
-2.4271,-3.9078
-2.2440,-3.5490
-1.9917,-3.4094
-1.7454,-3.3469
-1.5265,-2.8848
-1.3372,-2.1499
-1.1742,-1.7644
-1.0330,-1.5402
-0.9095,-1.3669
-0.8003,-1.2171
-0.7027,-1.0841
-0.6147,-0.9651
-0.5345,-0.8577
-0.4610,-0.7602
-0.3930,-0.6712
-0.3298,-0.5894
-0.2707,-0.5139
-0.2152,-0.4437
-0.1629,-0.3782
-0.1135,-0.3170
-0.0668,-0.2594
-0.0224,-0.2050
 0.0180,-0.1540
 0.0559,-0.1048
 0.0984,-0.0554
 0.1421,-0.0073
 0.1874, 0.0387
 0.2348, 0.0814
 0.2855, 0.1196
 0.3414, 0.1520
 0.4059, 0.1777
 0.4883, 0.1959
 0.6097, 0.2051
 0.8348, 0.2052
 0.7007, 0.2085
 0.5213, 0.2204
 0.4552, 0.2184
 0.4051, 0.2069
 0.3692, 0.1877
 0.3417, 0.1629
 0.3205, 0.1343
 0.3045, 0.1032
 0.2934, 0.0703
 0.2876, 0.0360
 0.2884, 0.0002
 0.2988,-0.0376
 0.3260,-0.0745
 0.4366,-0.1142


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
