xflr5 v6.58

NACA 2412 - 15
Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.098, -0.063, -0.140,  0.854,  0.052, 0.0129,-1.7000
Cpi,Cpv
 0.4267,-0.0818
 0.2362,-0.0939
 0.1550,-0.1181
 0.0853,-0.1455
 0.0261,-0.1780
-0.0284,-0.2252
-0.0807,-0.3172
-0.1329,-0.5050
-0.1872,-0.7731
-0.2463,-0.8328
-0.3145,-0.8359
-0.4033,-0.8363
-0.5167,-0.8345
-0.8892,-0.8411
-1.2048,-0.9593
-1.2988,-1.0928
-1.0423,-1.0064
-0.6701,-0.7787
-0.5096,-0.6479
-0.4221,-0.5719
-0.3628,-0.5175
-0.3170,-0.4747
-0.2790,-0.4388
-0.2456,-0.4073
-0.2151,-0.3789
-0.1864,-0.3528
-0.1586,-0.3287
-0.1354,-0.3077
-0.1076,-0.2829
-0.0744,-0.2535
-0.0377,-0.2208
 0.0024,-0.1848
 0.0461,-0.1456
 0.0936,-0.1029
 0.1449,-0.0566
 0.2004,-0.0065
 0.2600, 0.0477
 0.3241, 0.1062
 0.3927, 0.1693
 0.4659, 0.2373
 0.5434, 0.3105
 0.6251, 0.3893
 0.7097, 0.4741
 0.7955, 0.5643
 0.8784, 0.6609
 0.9504, 0.7601
 0.9956, 0.8599
 0.9822, 0.9469
 0.8455, 0.9982
 0.4587, 0.9577
-0.3991, 0.7209
-1.9659, 0.1411
-4.0618,-0.7533
-5.8414,-1.5664
-6.2759,-1.7000
-5.7164,-1.4375
-4.8888,-1.3623
-4.1174,-1.3513
-3.4780,-1.3486
-2.9637,-1.3456
-2.5500,-1.3410
-2.2134,-1.0631
-1.9355,-0.9113
-1.7024,-0.8072
-1.5040,-0.7275
-1.3327,-0.6634
-1.1830,-0.6103
-1.0507,-0.5651
-0.9327,-0.5260
-0.8265,-0.4916
-0.7301,-0.4609
-0.6423,-0.4334
-0.5616,-0.4083
-0.4874,-0.3854
-0.4187,-0.3643
-0.3551,-0.3448
-0.2961,-0.3267
-0.2436,-0.3097
-0.1957,-0.2938
-0.1433,-0.2789
-0.0908,-0.2649
-0.0377,-0.2516
 0.0163,-0.2392
 0.0724,-0.2274
 0.1325,-0.2162
 0.1997,-0.2056
 0.2846,-0.1956
 0.3991,-0.1861
 0.6690,-0.1818
 0.4872,-0.1797
 0.3348,-0.1696
 0.2806,-0.1597
 0.2453,-0.1501
 0.2235,-0.1407
 0.2097,-0.1317
 0.2021,-0.1231
 0.1997,-0.1149
 0.2023,-0.1073
 0.2103,-0.1002
 0.2252,-0.0939
 0.2507,-0.0885
 0.2922,-0.0842
 0.4267,-0.0818


Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.090, -0.219, -0.122,  0.885,  0.039, 0.0116,-2.7123
Cpi,Cpv
 0.4259,-0.0535
 0.2328,-0.0701
 0.1499,-0.1021
 0.0782,-0.1472
 0.0169,-0.2074
-0.0398,-0.2873
-0.0944,-0.4000
-0.1491,-0.5780
-0.2061,-0.5789
-0.2682,-0.5786
-0.3398,-0.5767
-0.4329,-0.5730
-0.5515,-0.5667
-0.9364,-0.5627
-1.2614,-0.6260
-1.3592,-0.7484
-1.0973,-0.7165
-0.7172,-0.5672
-0.5554,-0.4796
-0.4685,-0.4272
-0.4103,-0.3888
-0.3662,-0.3577
-0.3300,-0.3308
-0.2986,-0.3066
-0.2702,-0.2842
-0.2438,-0.2631
-0.2186,-0.2431
-0.1982,-0.2253
-0.1732,-0.2034
-0.1427,-0.1767
-0.1088,-0.1463
-0.0713,-0.1125
-0.0302,-0.0750
 0.0147,-0.0338
 0.0636, 0.0112
 0.1167, 0.0604
 0.1743, 0.1139
 0.2366, 0.1720
 0.3039, 0.2348
 0.3762, 0.3028
 0.4538, 0.3761
 0.5366, 0.4552
 0.6243, 0.5394
 0.7157, 0.6300
 0.8083, 0.7235
 0.8966, 0.8200
 0.9688, 0.9097
 0.9999, 0.9800
 0.9379, 0.9959
 0.6763, 0.8884
 0.0208, 0.5224
-1.2597,-0.2640
-3.0682,-1.4331
-4.7013,-2.4712
-5.2210,-2.7123
-4.8536,-2.3408
-4.2094,-2.1879
-3.5817,-2.1528
-3.0492,-2.1405
-2.6143,-2.1294
-2.2604,-1.5588
-1.9698,-1.2560
-1.7278,-1.0569
-1.5235,-0.9159
-1.3484,-0.8113
-1.1964,-0.7303
-1.0627,-0.6651
-0.9441,-0.6110
-0.8376,-0.5650
-0.7414,-0.5251
-0.6538,-0.4898
-0.5736,-0.4583
-0.4997,-0.4299
-0.4313,-0.4039
-0.3679,-0.3801
-0.3091,-0.3581
-0.2544,-0.3376
-0.2055,-0.3184
-0.1610,-0.3005
-0.1118,-0.2836
-0.0623,-0.2678
-0.0121,-0.2530
 0.0392,-0.2389
 0.0929,-0.2256
 0.1506,-0.2131
 0.2154,-0.2012
 0.2978,-0.1900
 0.4095,-0.1793
 0.6746,-0.1745
 0.4958,-0.1721
 0.3453,-0.1605
 0.2912,-0.1490
 0.2556,-0.1377
 0.2331,-0.1266
 0.2186,-0.1158
 0.2101,-0.1053
 0.2067,-0.0953
 0.2082,-0.0858
 0.2150,-0.0770
 0.2287,-0.0690
 0.2529,-0.0621
 0.2932,-0.0566
 0.4259,-0.0535


Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.041, -0.444, -0.136,  0.931,  0.038, 0.0098,-4.5030
Cpi,Cpv
 0.4252,-0.0631
 0.2275,-0.0734
 0.1411,-0.0936
 0.0654,-0.1236
 0.0001,-0.1690
-0.0610,-0.2477
-0.1202,-0.2473
-0.1798,-0.2463
-0.2421,-0.2448
-0.3103,-0.2426
-0.3888,-0.2392
-0.4903,-0.2343
-0.6193,-0.2267
-1.0290,-0.2167
-1.3725,-0.2258
-1.4781,-0.2862
-1.2053,-0.3075
-0.8100,-0.2642
-0.6463,-0.2358
-0.5607,-0.2163
-0.5052,-0.2006
-0.4645,-0.1865
-0.4323,-0.1732
-0.4053,-0.1600
-0.3817,-0.1468
-0.3604,-0.1334
-0.3407,-0.1200
-0.3266,-0.1075
-0.3080,-0.0906
-0.2836,-0.0685
-0.2558,-0.0423
-0.2245,-0.0121
-0.1896, 0.0221
-0.1509, 0.0605
-0.1082, 0.1032
-0.0611, 0.1504
-0.0094, 0.2024
 0.0473, 0.2593
 0.1094, 0.3214
 0.1773, 0.3889
 0.2516, 0.4619
 0.3327, 0.5406
 0.4212, 0.6243
 0.5174, 0.7127
 0.6211, 0.8027
 0.7308, 0.8901
 0.8417, 0.9632
 0.9410, 0.9998
 0.9985, 0.9509
 0.9447, 0.7201
 0.6375, 0.1241
-0.1322,-1.0397
-1.4010,-2.6867
-2.7244,-4.1224
-3.3497,-4.5030
-3.2969,-4.0348
-2.9672,-3.7187
-2.5918,-3.6083
-2.2499,-3.5596
-1.9581,-3.3370
-1.7129,-2.5021
-1.5064,-1.9946
-1.3308,-1.7064
-1.1798,-1.5063
-1.0482,-1.3446
-0.9322,-1.2052
-0.8289,-1.0819
-0.7359,-0.9716
-0.6516,-0.8719
-0.5744,-0.7814
-0.5035,-0.6988
-0.4379,-0.6230
-0.3769,-0.5531
-0.3200,-0.4886
-0.2669,-0.4287
-0.2172,-0.3731
-0.1706,-0.3214
-0.1291,-0.2734
-0.0911,-0.2279
-0.0483,-0.1826
-0.0048,-0.1385
 0.0399,-0.0960
 0.0860,-0.0552
 0.1346,-0.0167
 0.1875, 0.0191
 0.2476, 0.0517
 0.3250, 0.0808
 0.4311, 0.1055
 0.6862, 0.1174
 0.5137, 0.1153
 0.3672, 0.1097
 0.3133, 0.1001
 0.2772, 0.0881
 0.2535, 0.0744
 0.2375, 0.0598
 0.2273, 0.0447
 0.2220, 0.0294
 0.2213, 0.0139
 0.2259,-0.0017
 0.2372,-0.0175
 0.2588,-0.0334
 0.2966,-0.0480
 0.4252,-0.0631


Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.036, -0.327, -0.143,  0.931,  0.045, 0.0115,-3.8346
Cpi,Cpv
 0.4254,-0.0871
 0.2256,-0.0975
 0.1374,-0.1177
 0.0599,-0.1477
-0.0075,-0.1932
-0.0706,-0.2710
-0.1321,-0.2705
-0.1942,-0.2695
-0.2592,-0.2678
-0.3304,-0.2654
-0.4123,-0.2619
-0.5180,-0.2567
-0.6522,-0.2489
-1.0742,-0.2383
-1.4268,-0.2454
-1.5363,-0.3004
-1.2583,-0.3242
-0.8557,-0.2883
-0.6911,-0.2649
-0.6064,-0.2488
-0.5524,-0.2360
-0.5137,-0.2246
-0.4836,-0.2139
-0.4590,-0.2035
-0.4379,-0.1930
-0.4194,-0.1824
-0.4026,-0.1718
-0.3920,-0.1624
-0.3769,-0.1485
-0.3559,-0.1294
-0.3316,-0.1062
-0.3038,-0.0790
-0.2725,-0.0477
-0.2375,-0.0123
-0.1985, 0.0275
-0.1552, 0.0720
-0.1073, 0.1213
-0.0543, 0.1758
 0.0040, 0.2357
 0.0683, 0.3014
 0.1392, 0.3732
 0.2175, 0.4517
 0.3038, 0.5362
 0.3991, 0.6279
 0.5042, 0.7234
 0.6190, 0.8226
 0.7416, 0.9144
 0.8644, 0.9842
 0.9666, 0.9916
 0.9954, 0.8551
 0.8335, 0.4134
 0.2878,-0.5346
-0.7293,-1.9712
-1.8901,-3.3273
-2.5356,-3.8346
-2.6049,-3.5636
-2.4061,-3.1715
-2.1388,-2.9923
-1.8803,-2.9221
-1.6519,-2.8786
-1.4556,-2.4988
-1.2872,-1.8718
-1.1419,-1.5263
-1.0154,-1.3362
-0.9039,-1.1977
-0.8048,-1.0791
-0.7156,-0.9727
-0.6347,-0.8759
-0.5608,-0.7875
-0.4927,-0.7065
-0.4297,-0.6319
-0.3710,-0.5630
-0.3162,-0.4991
-0.2649,-0.4397
-0.2166,-0.3844
-0.1713,-0.3328
-0.1288,-0.2845
-0.0908,-0.2398
-0.0559,-0.1972
-0.0163,-0.1532
 0.0244,-0.1092
 0.0662,-0.0653
 0.1098,-0.0215
 0.1559, 0.0218
 0.2064, 0.0642
 0.2642, 0.1051
 0.3390, 0.1435
 0.4423, 0.1778
 0.6922, 0.1957
 0.5230, 0.1899
 0.3786, 0.1722
 0.3249, 0.1510
 0.2885, 0.1284
 0.2643, 0.1056
 0.2476, 0.0833
 0.2365, 0.0617
 0.2302, 0.0408
 0.2286, 0.0204
 0.2321,-0.0001
 0.2421,-0.0209
 0.2624,-0.0425
 0.2989,-0.0632
 0.4254,-0.0871


Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.034, -0.213, -0.147,  0.931,  0.055, 0.0128,-3.1581
Cpi,Cpv
