xflr5 v6.58

NACA 2412 - 18
Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.042, -0.033, -0.061,  0.859,  0.050, 0.0043,-0.7241
Cpi,Cpv
 0.4299, 0.2190
 0.2313, 0.2141
 0.1437, 0.2046
 0.0665, 0.1912
-0.0007, 0.1733
-0.0639, 0.1494
-0.1258, 0.1168
-0.1887, 0.0693
-0.2553,-0.0141
-0.3291,-0.0142
-0.4155,-0.0114
-0.5296,-0.0070
-0.6766,-0.0001
-1.1660, 0.0124
-1.5991, 0.0173
-1.7270, 0.0154
-1.3729, 0.0013
-0.8861,-0.0115
-0.6814,-0.0255
-0.5716,-0.0310
-0.4988,-0.0335
-0.4440,-0.0338
-0.3996,-0.0326
-0.3615,-0.0302
-0.3275,-0.0267
-0.2964,-0.0225
-0.2670,-0.0177
-0.2430,-0.0135
-0.2148,-0.0052
-0.1811, 0.0078
-0.1442, 0.0245
-0.1039, 0.0448
-0.0602, 0.0685
-0.0128, 0.0958
 0.0384, 0.1267
 0.0937, 0.1614
 0.1533, 0.1999
 0.2175, 0.2425
 0.2865, 0.2893
 0.3606, 0.3405
 0.4397, 0.3965
 0.5241, 0.4575
 0.6132, 0.5239
 0.7061, 0.5955
 0.8003, 0.6736
 0.8904, 0.7553
 0.9651, 0.8412
 1.0000, 0.9221
 0.9442, 0.9850
 0.6933, 0.9931
 0.0569, 0.8756
-1.1933, 0.5269
-2.9652,-0.0548
-4.5696,-0.6121
-5.0849,-0.7241
-4.7288,-0.5553
-4.0991,-0.5122
-3.4841,-0.5077
-2.9616,-0.5071
-2.5343,-0.5058
-2.1861,-0.4923
-1.8998,-0.3222
-1.6612,-0.2264
-1.4595,-0.1620
-1.2864,-0.1146
-1.1359,-0.0778
-1.0034,-0.0480
-0.8856,-0.0233
-0.7799,-0.0022
-0.6841, 0.0161
-0.5967, 0.0322
-0.5165, 0.0465
-0.4426, 0.0594
-0.3740, 0.0710
-0.3102, 0.0817
-0.2508, 0.0916
-0.1953, 0.1007
-0.1453, 0.1091
-0.0993, 0.1170
-0.0488, 0.1244
 0.0022, 0.1313
 0.0541, 0.1378
 0.1076, 0.1439
 0.1636, 0.1497
 0.2242, 0.1552
 0.2929, 0.1604
 0.3799, 0.1653
 0.5024, 0.1700
 0.7593, 0.1720
