xflr5 v6.58

NACA 2412 - 21
Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.044, -0.342, -0.190,  0.810,  0.024, 0.0146,-5.6691
Cpi,Cpv
 0.4352,-0.0118
 0.2294,-0.0186
 0.1355,-0.0317
 0.0508,-0.0498
-0.0244,-0.0736
-0.0964,-0.1044
-0.1681,-0.1445
-0.2422,-0.1979
-0.3216,-0.2721
-0.4110,-0.3848
-0.5169,-0.5548
-0.6585,-0.5609
-0.8426,-0.5519
-1.4635,-0.5290
-2.0387,-0.5165
-2.2067,-0.6134
-1.7336,-0.6479
-1.1179,-0.4845
-0.8639,-0.4002
-0.7295,-0.3462
-0.6420,-0.3061
-0.5773,-0.2729
-0.5259,-0.2436
-0.4828,-0.2167
-0.4451,-0.1913
-0.4113,-0.1667
-0.3802,-0.1429
-0.3556,-0.1214
-0.3269,-0.0956
-0.2928,-0.0646
-0.2558,-0.0299
-0.2155, 0.0084
-0.1720, 0.0505
-0.1250, 0.0964
-0.0743, 0.1463
-0.0195, 0.2003
 0.0396, 0.2586
 0.1033, 0.3214
 0.1720, 0.3888
 0.2460, 0.4607
 0.3256, 0.5373
 0.4112, 0.6177
 0.5030, 0.7019
 0.6007, 0.7870
 0.7031, 0.8706
 0.8072, 0.9438
 0.9055, 0.9931
 0.9805, 0.9875
 0.9936, 0.8673
 0.8615, 0.5119
 0.4226,-0.2830
-0.5384,-1.7442
-2.0043,-3.6942
-3.4311,-5.3274
-4.0027,-5.6691
-3.8218,-5.0740
-3.3680,-4.7679
-2.8941,-4.6525
-2.4781,-3.3688
-2.1305,-2.7308
-1.8428,-2.3550
-1.6031,-2.0557
-1.4011,-1.8030
-1.2286,-1.5870
-1.0792,-1.4005
-0.9483,-1.2380
-0.8321,-1.0948
-0.7280,-0.9673
-0.6338,-0.8528
-0.5480,-0.7491
-0.4691,-0.6543
-0.3963,-0.5672
-0.3287,-0.4867
-0.2656,-0.4117
-0.2065,-0.3416
-0.1511,-0.2759
-0.0990,-0.2139
-0.0517,-0.1558
-0.0076,-0.1004
 0.0410,-0.0465
 0.0903, 0.0036
 0.1410, 0.0480
 0.1935, 0.0847
 0.2490, 0.1121
 0.3096, 0.1273
 0.3787, 0.1326
 0.4662, 0.1402
 0.5936, 0.1486
 0.8282, 0.1517
 0.6886, 0.1539
 0.5030, 0.1716
 0.4355, 0.1977
 0.3850, 0.2084
 0.3495, 0.2059
 0.3228, 0.1940
 0.3027, 0.1755
 0.2882, 0.1528
 0.2788, 0.1275
 0.2749, 0.1008
 0.2778, 0.0732
 0.2907, 0.0446
 0.3203, 0.0171
 0.4352,-0.0118


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.043, -0.214, -0.199,  0.810,  0.027, 0.0165,-4.7499
Cpi,Cpv
 0.4358,-0.0356
 0.2279,-0.0426
 0.1323,-0.0558
 0.0458,-0.0743
-0.0315,-0.0985
-0.1057,-0.1297
-0.1798,-0.1704
-0.2566,-0.2246
-0.3390,-0.3000
-0.4318,-0.4149
-0.5418,-0.5861
-0.6885,-0.5907
-0.8793,-0.5812
-1.5175,-0.5577
-2.1077,-0.5448
-2.2819,-0.6407
-1.7997,-0.6812
-1.1719,-0.5217
-0.9154,-0.4404
-0.7809,-0.3890
-0.6943,-0.3512
-0.6312,-0.3203
-0.5816,-0.2934
-0.5406,-0.2689
-0.5052,-0.2459
-0.4740,-0.2239
-0.4455,-0.2029
-0.4242,-0.1844
-0.3987,-0.1614
-0.3677,-0.1333
-0.3338,-0.1014
-0.2967,-0.0658
-0.2564,-0.0264
-0.2126, 0.0169
-0.1651, 0.0643
-0.1136, 0.1159
-0.0576, 0.1721
 0.0030, 0.2330
 0.0688, 0.2989
 0.1402, 0.3700
 0.2176, 0.4464
 0.3017, 0.5282
 0.3929, 0.6148
 0.4918, 0.7058
 0.5982, 0.7982
 0.7108, 0.8876
 0.8252, 0.9624
 0.9298, 0.9998
 0.9959, 0.9505
 0.9577, 0.7156
 0.6788, 0.1095
-0.0436,-1.0804
-1.2520,-2.7729
-2.5245,-4.2839
-3.1359,-4.7499
-3.0960,-4.3435
-2.7863,-3.9697
-2.4291,-3.8183
-2.1018,-3.2262
-1.8213,-2.4406
-1.5846,-2.0813
-1.3846,-1.8251
-1.2139,-1.6091
-1.0666,-1.4220
-0.9379,-1.2588
-0.8240,-1.1154
-0.7222,-0.9882
-0.6303,-0.8743
-0.5467,-0.7715
-0.4699,-0.6780
-0.3990,-0.5924
-0.3332,-0.5134
-0.2717,-0.4401
-0.2141,-0.3718
-0.1599,-0.3077
-0.1089,-0.2475
-0.0607,-0.1905
-0.0168,-0.1367
 0.0241,-0.0846
 0.0696,-0.0313
 0.1161, 0.0213
 0.1641, 0.0723
 0.2141, 0.1197
 0.2672, 0.1614
 0.3254, 0.1950
 0.3922, 0.2187
 0.4772, 0.2284
 0.6016, 0.2325
 0.8315, 0.2344
 0.6946, 0.2371
 0.5120, 0.2599
 0.4452, 0.2675
 0.3949, 0.2599
 0.3592, 0.2418
 0.3321, 0.2170
 0.3114, 0.1885
 0.2961, 0.1585
 0.2859, 0.1281
 0.2811, 0.0974
 0.2829, 0.0664
 0.2946, 0.0341
 0.3229, 0.0022
 0.4358,-0.0356


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.043, -0.096, -0.204,  0.810,  0.033, 0.0178,-3.9146
Cpi,Cpv
 0.4366,-0.0559
 0.2269,-0.0629
 0.1298,-0.0763
 0.0413,-0.0949
-0.0380,-0.1193
-0.1144,-0.1508
-0.1909,-0.1918
-0.2703,-0.2465
-0.3557,-0.3226
-0.4519,-0.4389
-0.5659,-0.6105
-0.7177,-0.6136
-0.9151,-0.6037
-1.5705,-0.5797
-2.1755,-0.5665
-2.3560,-0.6597
-1.8648,-0.7067
-1.2252,-0.5529
-0.9663,-0.4756
-0.8320,-0.4272
-0.7465,-0.3921
-0.6849,-0.3638
-0.6373,-0.3395
-0.5985,-0.3177
-0.5656,-0.2974
-0.5370,-0.2782
-0.5115,-0.2600
-0.4936,-0.2447
-0.4714,-0.2249
-0.4438,-0.1998
-0.4133,-0.1710
-0.3797,-0.1384
-0.3430,-0.1020
-0.3028,-0.0617
-0.2589,-0.0173
-0.2111, 0.0315
-0.1589, 0.0850
-0.1019, 0.1434
-0.0398, 0.2071
 0.0280, 0.2763
 0.1021, 0.3515
 0.1832, 0.4330
 0.2723, 0.5205
 0.3702, 0.6149
 0.4777, 0.7133
 0.5951, 0.8147
 0.7206, 0.9095
 0.8477, 0.9821
 0.9568, 0.9930
 0.9985, 0.8604
 0.8605, 0.4237
 0.3560,-0.5244
-0.6067,-1.9701
-1.7196,-3.3597
-2.3492,-3.9146
-2.4271,-3.7077
-2.2440,-3.2883
-1.9917,-3.0674
-1.7454,-2.9598
-1.5265,-2.1736
-1.3372,-1.8215
-1.1742,-1.6050
-1.0330,-1.4229
-0.9095,-1.2626
-0.8003,-1.1208
-0.7027,-0.9950
-0.6147,-0.8825
-0.5345,-0.7811
-0.4610,-0.6891
-0.3930,-0.6049
-0.3298,-0.5274
-0.2707,-0.4557
-0.2152,-0.3889
-0.1629,-0.3265
-0.1135,-0.2678
-0.0668,-0.2124
-0.0224,-0.1600
 0.0180,-0.1106
 0.0559,-0.0627
 0.0984,-0.0124
 0.1421, 0.0387
 0.1874, 0.0902
 0.2348, 0.1411
 0.2855, 0.1896
 0.3414, 0.2331
 0.4059, 0.2683
 0.4883, 0.2924
 0.6097, 0.3012
 0.8348, 0.3012
 0.7007, 0.3048
 0.5213, 0.3203
 0.4552, 0.3134
 0.4051, 0.2926
 0.3692, 0.2631
 0.3417, 0.2295
 0.3205, 0.1949
 0.3045, 0.1609
 0.2934, 0.1277
 0.2876, 0.0950
 0.2884, 0.0618
 0.2988, 0.0267
 0.3260,-0.0087
 0.4366,-0.0559


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.044,  0.011, -0.206,  0.810,  0.040, 0.0188,-3.1272
Cpi,Cpv
 0.4379,-0.0720
 0.2264,-0.0791
 0.1277,-0.0925
 0.0374,-0.1111
-0.0438,-0.1355
-0.1224,-0.1669
-0.2013,-0.2079
-0.2833,-0.2625
-0.3717,-0.3388
-0.4712,-0.4555
-0.5892,-0.6265
-0.7462,-0.6282
-0.9501,-0.6179
-1.6225,-0.5934
-2.2421,-0.5800
-2.4289,-0.6685
-1.9290,-0.7224
-1.2777,-0.5769
-1.0167,-0.5046
-0.8826,-0.4598
-0.7984,-0.4280
-0.7385,-0.4026
-0.6930,-0.3812
-0.6565,-0.3622
-0.6262,-0.3448
-0.6005,-0.3287
-0.5780,-0.3137
-0.5636,-0.3016
-0.5451,-0.2851
-0.5211,-0.2633
-0.4943,-0.2378
-0.4645,-0.2086
