xflr5 v6.58

NACA 2412 - 18
Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.038, -0.494, -0.166,  0.826,  0.021, 0.0112,-6.2812
Cpi,Cpv
 0.4299, 0.0187
 0.2313, 0.0111
 0.1437,-0.0035
 0.0665,-0.0237
-0.0007,-0.0500
-0.0639,-0.0836
-0.1258,-0.1266
-0.1887,-0.1828
-0.2553,-0.2595
-0.3291,-0.3875
-0.4155,-0.4488
-0.5296,-0.4445
-0.6766,-0.4355
-1.1660,-0.4149
-1.5991,-0.4110
-1.7270,-0.5347
-1.3729,-0.5425
-0.8861,-0.3986
-0.6814,-0.3230
-0.5716,-0.2750
-0.4988,-0.2387
-0.4440,-0.2082
-0.3996,-0.1810
-0.3615,-0.1555
-0.3275,-0.1311
-0.2964,-0.1071
-0.2670,-0.0837
-0.2430,-0.0622
-0.2148,-0.0363
-0.1811,-0.0052
-0.1442, 0.0296
-0.1039, 0.0681
-0.0602, 0.1103
-0.0128, 0.1564
 0.0384, 0.2064
 0.0937, 0.2605
 0.1533, 0.3188
 0.2175, 0.3814
 0.2865, 0.4483
 0.3606, 0.5194
 0.4397, 0.5946
 0.5241, 0.6730
 0.6132, 0.7538
 0.7061, 0.8340
 0.8003, 0.9094
 0.8904, 0.9704
 0.9651, 0.9999
 1.0000, 0.9627
 0.9442, 0.7908
 0.6933, 0.3501
 0.0569,-0.5799
-1.1933,-2.2277
-2.9652,-4.3551
-4.5696,-6.0545
-5.0849,-6.2812
-4.7288,-5.5934
-4.0991,-5.3405
-3.4841,-5.1077
-2.9616,-3.7155
-2.5343,-3.0046
-2.1861,-2.5800
-1.8998,-2.2478
-1.6612,-1.9706
-1.4595,-1.7354
-1.2864,-1.5336
-1.1359,-1.3585
-1.0034,-1.2048
-0.8856,-1.0687
-0.7799,-0.9469
-0.6841,-0.8371
-0.5967,-0.7373
-0.5165,-0.6460
-0.4426,-0.5621
-0.3740,-0.4846
-0.3102,-0.4128
-0.2508,-0.3462
-0.1953,-0.2843
-0.1453,-0.2272
-0.0993,-0.1738
-0.0488,-0.1234
 0.0022,-0.0776
 0.0541,-0.0377
 0.1076,-0.0048
 0.1636, 0.0203
 0.2242, 0.0354
 0.2929, 0.0416
 0.3799, 0.0496
 0.5024, 0.0587
 0.7593, 0.0623
 0.5949, 0.0652
 0.4228, 0.0840
 0.3605, 0.1100
 0.3167, 0.1230
 0.2874, 0.1265
 0.2666, 0.1235
 0.2524, 0.1156
 0.2436, 0.1046
 0.2399, 0.0915
 0.2417, 0.0772
 0.2504, 0.0622
 0.2695, 0.0469
 0.3051, 0.0328
 0.4299, 0.0187


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.033, -0.357, -0.181,  0.827,  0.024, 0.0137,-5.4102
Cpi,Cpv
 0.4298,-0.0097
 0.2289,-0.0176
 0.1396,-0.0324
 0.0603,-0.0531
-0.0089,-0.0799
-0.0744,-0.1142
-0.1386,-0.1581
-0.2041,-0.2155
-0.2735,-0.2944
-0.3506,-0.4295
-0.4407,-0.4837
-0.5595,-0.4791
-0.7124,-0.4696
-1.2167,-0.4482
-1.6619,-0.4438
-1.7947,-0.5665
-1.4335,-0.5797
-0.9367,-0.4388
-0.7300,-0.3658
-0.6205,-0.3199
-0.5488,-0.2857
-0.4955,-0.2573
-0.4529,-0.2322
-0.4169,-0.2090
-0.3852,-0.1868
-0.3564,-0.1654
-0.3296,-0.1445
-0.3088,-0.1258
-0.2835,-0.1026
-0.2527,-0.0742
-0.2188,-0.0419
-0.1814,-0.0060
-0.1406, 0.0338
-0.0961, 0.0776
-0.0477, 0.1254
 0.0048, 0.1776
 0.0618, 0.2342
 0.1236, 0.2954
 0.1905, 0.3615
 0.2628, 0.4324
 0.3408, 0.5084
 0.4250, 0.5888
 0.5154, 0.6738
 0.6117, 0.7606
 0.7127, 0.8476
 0.8153, 0.9266
 0.9115, 0.9853
 0.9834, 0.9953
 0.9915, 0.9002
 0.8502, 0.5858
 0.3950,-0.1459
-0.5928,-1.5226
-2.0921,-3.3979
-3.5461,-5.0111
-4.1238,-5.4102
-3.9343,-4.8809
-3.4684,-4.5424
-2.9836,-4.4106
-2.5590,-3.3751
-2.2049,-2.6771
-1.9121,-2.3081
-1.6686,-2.0233
-1.4637,-1.7829
-1.2889,-1.5766
-1.1378,-1.3982
-1.0055,-1.2424
-0.8883,-1.1050
-0.7834,-0.9828
-0.6887,-0.8730
-0.6025,-0.7736
-0.5235,-0.6831
-0.4506,-0.6000
-0.3831,-0.5234
-0.3202,-0.4524
-0.2615,-0.3864
-0.2066,-0.3247
-0.1552,-0.2668
-0.1089,-0.2128
-0.0661,-0.1610
-0.0187,-0.1083
 0.0293,-0.0563
 0.0785,-0.0056
 0.1293, 0.0426
 0.1829, 0.0870
 0.2412, 0.1258
 0.3074, 0.1575
 0.3920, 0.1806
 0.5115, 0.1926
 0.7636, 0.1927
 0.6022, 0.1979
 0.4326, 0.2123
 0.3707, 0.2108
 0.3268, 0.2000
 0.2971, 0.1832
 0.2757, 0.1630
 0.2607, 0.1415
 0.2511, 0.1198
 0.2464, 0.0984
 0.2472, 0.0773
 0.2548, 0.0563
 0.2726, 0.0349
 0.3069, 0.0145
 0.4298,-0.0097


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.033, -0.251, -0.184,  0.827,  0.028, 0.0147,-4.5686
Cpi,Cpv
 0.4300,-0.0327
 0.2270,-0.0405
 0.1359,-0.0551
 0.0547,-0.0754
-0.0165,-0.1018
-0.0842,-0.1353
-0.1508,-0.1782
-0.2189,-0.2342
-0.2911,-0.3110
-0.3714,-0.4435
-0.4652,-0.4971
-0.5887,-0.4922
-0.7476,-0.4824
-1.2667,-0.4605
-1.7238,-0.4552
-1.8616,-0.5698
-1.4933,-0.5916
-0.9867,-0.4600
-0.7784,-0.3924
-0.6692,-0.3503
-0.5987,-0.3193
-0.5471,-0.2938
-0.5064,-0.2715
-0.4725,-0.2510
-0.4432,-0.2316
-0.4170,-0.2130
-0.3930,-0.1950
-0.3754,-0.1793
-0.3534,-0.1591
-0.3257,-0.1337
-0.2949,-0.1044
-0.2608,-0.0712
-0.2232,-0.0343
-0.1820, 0.0067
-0.1369, 0.0519
-0.0876, 0.1015
-0.0338, 0.1557
 0.0249, 0.2149
 0.0888, 0.2791
 0.1585, 0.3488
 0.2344, 0.4241
 0.3170, 0.5052
 0.4069, 0.5915
 0.5044, 0.6832
 0.6095, 0.7770
 0.7207, 0.8699
 0.8334, 0.9504
 0.9354, 0.9979
 0.9973, 0.9655
 0.9515, 0.7585
 0.6586, 0.1967
-0.0873,-0.9334
-1.3258,-2.5713
-2.6239,-4.0654
-3.2425,-4.5686
-3.1963,-4.2210
-2.8767,-3.8130
-2.5105,-3.6393
-2.1759,-3.2399
-1.8897,-2.4126
-1.6488,-2.0532
-1.4455,-1.8081
-1.2724,-1.6014
-1.1232,-1.4217
-0.9930,-1.2645
-0.8780,-1.1260
-0.7755,-1.0031
-0.6830,-0.8931
-0.5990,-0.7938
-0.5220,-0.7036
-0.4510,-0.6209
-0.3852,-0.5449
-0.3240,-0.4745
-0.2667,-0.4091
-0.2130,-0.3480
-0.1625,-0.2908
-0.1151,-0.2372
-0.0723,-0.1871
-0.0328,-0.1391
 0.0115,-0.0892
 0.0567,-0.0389
 0.1031, 0.0113
 0.1513, 0.0611
 0.2025, 0.1092
 0.2583, 0.1543
 0.3223, 0.1939
 0.4043, 0.2258
 0.5209, 0.2478
 0.7680, 0.2542
 0.6097, 0.2557
 0.4427, 0.2562
 0.3812, 0.2439
 0.3373, 0.2232
 0.3071, 0.1982
 0.2852, 0.1716
 0.2695, 0.1454
 0.2590, 0.1200
 0.2534, 0.0957
 0.2531, 0.0718
 0.2596, 0.0480
 0.2761, 0.0231
 0.3092,-0.0013
 0.4300,-0.0327


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.035, -0.111, -0.192,  0.832,  0.036, 0.0165,-3.6419
Cpi,Cpv
 0.4305,-0.0255
 0.2255,-0.0338
 0.1328,-0.0497
 0.0497,-0.0719
-0.0236,-0.1013
-0.0934,-0.1395
-0.1623,-0.1898
-0.2330,-0.2581
-0.3080,-0.3572
-0.3915,-0.5258
-0.4891,-0.5433
-0.6172,-0.5381
-0.7820,-0.5278
-1.3158,-0.5050
-1.7847,-0.4998
-1.9275,-0.6191
-1.5522,-0.6424
-1.0361,-0.5091
-0.8262,-0.4419
-0.7176,-0.4010
-0.6483,-0.3716
-0.5985,-0.3479
-0.5599,-0.3277
-0.5283,-0.3094
-0.5015,-0.2925
-0.4781,-0.2764
-0.4570,-0.2613
-0.4428,-0.2487
-0.4242,-0.2318
-0.4000,-0.2094
-0.3726,-0.1833
-0.3420,-0.1533
-0.3080,-0.1195
-0.2704,-0.0817
-0.2290,-0.0397
-0.1834, 0.0068
-0.1334, 0.0580
-0.0784, 0.1143
-0.0182, 0.1759
 0.0479, 0.2434
 0.1204, 0.3170
 0.2001, 0.3974
 0.2878, 0.4842
 0.3844, 0.5788
 0.4908, 0.6784
 0.6069, 0.7831
 0.7310, 0.8840
 0.8560, 0.9681
 0.9618, 0.9989
 0.9972, 0.9009
 0.8474, 0.5214
 0.3225,-0.3454
-0.6673,-1.7081
-1.8042,-3.0590
-2.4419,-3.6419
-2.5157,-3.4983
-2.3249,-3.1043
-2.0652,-2.8626
-1.8128,-2.7465
-1.5892,-2.2697
-1.3964,-1.7701
-1.2307,-1.5523
-1.0874,-1.3834
-0.9624,-1.2347
-0.8521,-1.1020
-0.7537,-0.9834
-0.6651,-0.8769
-0.5845,-0.7806
-0.5107,-0.6931
-0.4426,-0.6130
-0.3795,-0.5393
-0.3206,-0.4710
-0.2654,-0.4075
-0.2135,-0.3482
-0.1647,-0.2926
-0.1186,-0.2405
-0.0751,-0.1914
-0.0358,-0.1457
 0.0007,-0.1019
 0.0419,-0.0555
 0.0842,-0.0081
 0.1279, 0.0404
 0.1736, 0.0897
 0.2223, 0.1396
 0.2758, 0.1888
 0.3373, 0.2350
 0.4168, 0.2749
 0.5304, 0.3047
 0.7726, 0.3149
 0.6173, 0.3142
 0.4530, 0.3053
 0.3919, 0.2830
 0.3480, 0.2537
 0.3176, 0.2223
 0.2951, 0.1916
 0.2787, 0.1629
 0.2673, 0.1363
 0.2608, 0.1112
 0.2595, 0.0870
 0.2648, 0.0628
 0.2801, 0.0372
 0.3119, 0.0115
 0.4305,-0.0255


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.036, -0.005, -0.193,  0.833,  0.045, 0.0174,-2.8931
Cpi,Cpv
 0.4314,-0.0430
 0.2245,-0.0513
 0.1302,-0.0672
 0.0453,-0.0894
-0.0300,-0.1187
-0.1019,-0.1568
-0.1732,-0.2071
-0.2464,-0.2754
-0.3243,-0.3751
-0.4109,-0.5430
-0.5122,-0.5577
-0.6450,-0.5522
-0.8157,-0.5415
-1.3641,-0.5184
-1.8446,-0.5124
-1.9924,-0.6231
-1.6103,-0.6542
-1.0849,-0.5304
-0.8736,-0.4688
-0.7655,-0.4317
-0.6978,-0.4056
-0.6498,-0.3850
-0.6133,-0.3677
-0.5842,-0.3524
-0.5600,-0.3384
-0.5395,-0.3255
-0.5215,-0.3135
-0.5109,-0.3043
-0.4960,-0.2907
-0.4753,-0.2718
-0.4517,-0.2491
-0.4248,-0.2225
-0.3947,-0.1922
-0.3612,-0.1579
-0.3239,-0.1194
-0.2825,-0.0764
-0.2368,-0.0286
-0.1863, 0.0243
-0.1305, 0.0827
-0.0690, 0.1471
-0.0009, 0.2181
 0.0745, 0.2961
 0.1583, 0.3821
 0.2519, 0.4760
 0.3566, 0.5794
 0.4739, 0.6892
 0.6044, 0.8046
 0.7453, 0.9128
 0.8848, 0.9900
 0.9871, 0.9739
 0.9613, 0.7371
 0.6361, 0.0795
-0.1173,-1.0497
-1.0879,-2.2717
-1.7231,-2.8897
-1.8934,-2.8931
-1.8135,-2.6218
-1.6484,-2.3367
-1.4701,-2.1651
-1.3037,-2.0655
-1.1552,-1.6408
-1.0244,-1.3482
-0.9091,-1.2015
-0.8068,-1.0785
-0.7152,-0.9671
-0.6325,-0.8655
-0.5572,-0.7729
-0.4880,-0.6884
-0.4241,-0.6108
-0.3646,-0.5393
-0.3089,-0.4731
-0.2567,-0.4115
-0.2074,-0.3538
-0.1608,-0.2998
-0.1166,-0.2490
