xflr5 v6.58

NACA 2412 - 18
Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.041, -0.531, -0.157,  0.842,  0.023, 0.0105,-6.3356
Cpi,Cpv
 0.4299, 0.0061
 0.2313,-0.0016
 0.1437,-0.0162
 0.0665,-0.0365
-0.0007,-0.0630
-0.0639,-0.0969
-0.1258,-0.1406
-0.1887,-0.1987
-0.2553,-0.2849
-0.3291,-0.3996
-0.4155,-0.3975
-0.5296,-0.3929
-0.6766,-0.3841
-1.1660,-0.3656
-1.5991,-0.3651
-1.7270,-0.4790
-1.3729,-0.4918
-0.8861,-0.3659
-0.6814,-0.2969
-0.5716,-0.2525
-0.4988,-0.2185
-0.4440,-0.1896
-0.3996,-0.1635
-0.3615,-0.1389
-0.3275,-0.1151
-0.2964,-0.0917
-0.2670,-0.0687
-0.2430,-0.0473
-0.2148,-0.0216
-0.1811, 0.0093
-0.1442, 0.0439
-0.1039, 0.0822
-0.0602, 0.1243
-0.0128, 0.1703
 0.0384, 0.2201
 0.0937, 0.2741
 0.1533, 0.3322
 0.2175, 0.3946
 0.2865, 0.4612
 0.3606, 0.5321
 0.4397, 0.6066
 0.5241, 0.6848
 0.6132, 0.7640
 0.7061, 0.8434
 0.8003, 0.9164
 0.8904, 0.9750
 0.9651, 1.0000
 1.0000, 0.9563
 0.9442, 0.7735
 0.6933, 0.3176
 0.0569,-0.6374
-1.1933,-2.3125
-2.9652,-4.4628
-4.5696,-6.1500
-5.0849,-6.3356
-4.7288,-5.6484
-4.0991,-5.3898
-3.4841,-5.3007
-2.9616,-3.8940
-2.5343,-3.0613
-2.1861,-2.6052
-1.8998,-2.2675
-1.6612,-1.9884
-1.4595,-1.7515
-1.2864,-1.5480
-1.1359,-1.3712
-1.0034,-1.2160
-0.8856,-1.0783
-0.7799,-0.9552
-0.6841,-0.8441
-0.5967,-0.7432
-0.5165,-0.6510
-0.4426,-0.5664
-0.3740,-0.4884
-0.3102,-0.4165
-0.2508,-0.3502
