xflr5 v6.58

NACA 2412 - 12
Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.024, -0.545, -0.166,  0.803,  0.020, 0.0096,-6.6192
Cpi,Cpv
 0.4256, 0.1757
 0.2438, 0.1495
 0.1693, 0.1063
 0.1073, 0.0644
 0.0560, 0.0255
 0.0099,-0.0098
-0.0331,-0.0410
-0.0751,-0.0676
-0.1177,-0.0970
-0.1632,-0.2022
-0.2147,-0.4814
-0.2806,-0.5135
-0.3638,-0.5152
-0.6339,-0.5230
-0.8537,-0.6334
-0.9193,-0.7216
-0.7415,-0.6394
-0.4699,-0.4534
-0.3487,-0.3508
-0.2813,-0.2909
-0.2341,-0.2473
-0.1966,-0.2118
-0.1645,-0.1809
-0.1354,-0.1526
-0.1080,-0.1259
-0.0816,-0.1001
-0.0554,-0.0750
-0.0328,-0.0522
-0.0056,-0.0250
 0.0271, 0.0072
 0.0634, 0.0431
 0.1032, 0.0825
 0.1467, 0.1256
 0.1940, 0.1724
 0.2451, 0.2232
 0.3003, 0.2779
 0.3595, 0.3368
 0.4229, 0.3999
 0.4903, 0.4671
 0.5617, 0.5386
 0.6365, 0.6135
 0.7140, 0.6919
 0.7924, 0.7712
 0.8688, 0.8501
 0.9372, 0.9221
 0.9869, 0.9785
 0.9970, 0.9997
 0.9270, 0.9491
 0.6975, 0.7534
 0.1578, 0.2752
-0.9450,-0.7199
-2.8553,-2.4554
-5.2927,-4.6783
-7.2446,-6.4210
-7.5741,-6.6192
-6.7833,-5.9076
-5.7360,-5.6526
-4.7932,-5.2771
-4.0265,-3.8605
-3.4182,-3.1393
-2.9339,-2.6985
-2.5435,-2.3526
-2.2236,-2.0646
-1.9572,-1.8210
-1.7318,-1.6125
-1.5385,-1.4322
-1.3706,-1.2744
-1.2231,-1.1350
-1.0921,-1.0108
-0.9749,-0.8991
-0.8692,-0.7980
-0.7733,-0.7061
-0.6857,-0.6219
-0.6055,-0.5446
-0.5318,-0.4734
-0.4640,-0.4076
-0.4015,-0.3467
-0.3463,-0.2905
-0.2965,-0.2378
-0.2423,-0.1866
-0.1885,-0.1384
-0.1346,-0.0938
-0.0802,-0.0537
-0.0244,-0.0186
 0.0345, 0.0108
 0.0993, 0.0344
 0.1801, 0.0520
 0.2839, 0.0601
 0.5532, 0.0625
 0.3653, 0.0682
 0.2391, 0.0889
 0.1962, 0.1013
 0.1713, 0.1109
 0.1584, 0.1189
 0.1527, 0.1259
 0.1525, 0.1325
 0.1571, 0.1392
 0.1664, 0.1460
 0.1809, 0.1531
 0.2022, 0.1601
 0.2343, 0.1669
 0.2819, 0.1728
 0.4256, 0.1757


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.019, -0.450, -0.172,  0.804,  0.022, 0.0107,-5.8880
Cpi,Cpv
 0.4241, 0.1972
 0.2395, 0.1700
 0.1632, 0.1247
 0.0991, 0.0795
 0.0458, 0.0370
-0.0024,-0.0017
-0.0477,-0.0360
-0.0920,-0.0661
-0.1372,-0.1020
-0.1854,-0.2267
-0.2400,-0.5180
-0.3096,-0.5296
-0.3972,-0.5300
-0.6774,-0.5360
-0.9042,-0.6469
-0.9726,-0.7391
-0.7908,-0.6599
-0.5135,-0.4767
-0.3917,-0.3770
-0.3250,-0.3197
-0.2791,-0.2784
-0.2433,-0.2452
-0.2129,-0.2166
-0.1858,-0.1906
-0.1605,-0.1663
-0.1363,-0.1429
-0.1126,-0.1203
-0.0927,-0.1000
-0.0681,-0.0754
-0.0379,-0.0457
-0.0041,-0.0123
 0.0333, 0.0248
 0.0745, 0.0657
 0.1196, 0.1104
 0.1687, 0.1592
 0.2220, 0.2121
 0.2797, 0.2695
 0.3419, 0.3314
 0.4087, 0.3979
 0.4802, 0.4691
 0.5562, 0.5450
 0.6362, 0.6248
 0.7194, 0.7085
 0.8036, 0.7930
 0.8847, 0.8757
 0.9546, 0.9477
 0.9969, 0.9946
 0.9790, 0.9848
 0.8351, 0.8565
 0.4358, 0.4856
-0.4436,-0.3382
-2.0440,-1.8470
-4.1794,-3.8563
-5.9888,-5.5371
-6.4262,-5.8880
-5.8529,-5.2752
-5.0084,-4.9579
-4.2226,-4.8374
-3.5719,-3.5030
-3.0491,-2.8605
-2.6290,-2.4781
-2.2876,-2.1727
-2.0059,-1.9151
-1.7700,-1.6953
-1.5693,-1.5061
-1.3963,-1.3417
-1.2453,-1.1974
-1.1120,-1.0694
-0.9932,-0.9550
-0.8865,-0.8519
-0.7899,-0.7583
-0.7019,-0.6729
-0.6214,-0.5946
-0.5474,-0.5225
-0.4791,-0.4558
-0.4162,-0.3941
-0.3581,-0.3368
-0.3067,-0.2840
-0.2604,-0.2340
-0.2096,-0.1836
-0.1588,-0.1339
-0.1078,-0.0855
-0.0562,-0.0386
-0.0029, 0.0061
 0.0535, 0.0479
 0.1160, 0.0859
 0.1943, 0.1190
 0.2955, 0.1460
 0.5602, 0.1585
 0.3752, 0.1582
 0.2502, 0.1596
 0.2070, 0.1582
 0.1816, 0.1561
 0.1678, 0.1545
 0.1611, 0.1541
 0.1599, 0.1553
 0.1634, 0.1583
 0.1715, 0.1631
 0.1848, 0.1695
 0.2049, 0.1772
 0.2356, 0.1856
 0.2820, 0.1936
 0.4241, 0.1972


Reynolds =,  800000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.016, -0.343, -0.175,  0.805,  0.025, 0.0115,-5.0231
Cpi,Cpv
 0.4228, 0.2050
 0.2357, 0.1772
 0.1576, 0.1306
 0.0914, 0.0831
 0.0361, 0.0380
-0.0142,-0.0031
-0.0617,-0.0399
-0.1084,-0.0723
-0.1561,-0.1115
-0.2071,-0.2458
-0.2648,-0.5522
-0.3381,-0.5570
-0.4302,-0.5566
-0.7204,-0.5620
-0.9542,-0.6753
-1.0255,-0.7708
-0.8397,-0.6927
-0.5567,-0.5097
-0.4345,-0.4115
-0.3687,-0.3560
-0.3242,-0.3166
-0.2901,-0.2855
-0.2617,-0.2590
-0.2366,-0.2353
-0.2136,-0.2133
-0.1918,-0.1923
-0.1705,-0.1723
-0.1535,-0.1548
-0.1318,-0.1330
-0.1044,-0.1060
-0.0733,-0.0753
-0.0386,-0.0408
-0.0000,-0.0025
 0.0425, 0.0397
 0.0891, 0.0860
 0.1401, 0.1367
 0.1957, 0.1920
 0.2560, 0.2520
 0.3214, 0.3172
 0.3921, 0.3875
 0.4681, 0.4633
 0.5494, 0.5441
 0.6355, 0.6305
 0.7254, 0.7198
 0.8164, 0.8115
 0.9028, 0.8981
 0.9723, 0.9695
 0.9996, 0.9999
 0.9313, 0.9385
 0.6586, 0.6798
-0.0160, 0.0348
-1.3267,-1.2217
-3.1716,-2.9873
-4.8327,-4.5580
-5.3566,-5.0231
-4.9777,-4.5892
-4.3189,-4.2076
-3.6786,-4.0529
-3.1362,-3.3705
-2.6938,-2.5830
-2.3342,-2.2193
-2.0393,-1.9544
-1.7941,-1.7310
-1.5873,-1.5382
