xflr5 v6.58

NACA 2412 - 18
Reynolds =,  700000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.036, -0.435, -0.178,  0.837,  0.023, 0.0128,-6.0605
Cpi,Cpv
 0.4299, 0.0535
 0.2313, 0.0449
 0.1437, 0.0285
 0.0665, 0.0051
-0.0007,-0.0259
-0.0639,-0.0667
-0.1258,-0.1207
-0.1887,-0.1942
-0.2553,-0.3028
-0.3291,-0.5032
-0.4155,-0.5019
-0.5296,-0.4976
-0.6766,-0.4886
-1.1660,-0.4682
-1.5991,-0.4696
-1.7270,-0.6163
-1.3729,-0.6085
-0.8861,-0.4474
-0.6814,-0.3628
-0.5716,-0.3101
-0.4988,-0.2708
-0.4440,-0.2382
-0.3996,-0.2093
-0.3615,-0.1827
-0.3275,-0.1573
-0.2964,-0.1328
-0.2670,-0.1088
-0.2430,-0.0870
-0.2148,-0.0608
-0.1811,-0.0295
-0.1442, 0.0054
-0.1039, 0.0441
-0.0602, 0.0865
-0.0128, 0.1327
 0.0384, 0.1828
 0.0937, 0.2371
 0.1533, 0.2956
 0.2175, 0.3584
 0.2865, 0.4257
 0.3606, 0.4973
 0.4397, 0.5732
 0.5241, 0.6525
 0.6132, 0.7349
 0.7061, 0.8170
 0.8003, 0.8957
 0.8904, 0.9615
 0.9651, 0.9986
 1.0000, 0.9733
 0.9442, 0.8208
 0.6933, 0.4116
 0.0569,-0.4688
-1.1933,-2.0487
-2.9652,-4.1118
-4.5696,-5.7879
-5.0849,-6.0605
-4.7288,-5.3980
-4.0991,-5.1128
-3.4841,-5.0105
-2.9616,-3.6406
-2.5343,-2.9101
-2.1861,-2.4980
-1.8998,-2.1795
-1.6612,-1.9128
-1.4595,-1.6855
-1.2864,-1.4899
-1.1359,-1.3198
-1.0034,-1.1704
-0.8856,-1.0377
-0.7799,-0.9189
-0.6841,-0.8116
-0.5967,-0.7140
-0.5165,-0.6246
-0.4426,-0.5424
-0.3740,-0.4663
-0.3102,-0.3956
-0.2508,-0.3298
-0.1953,-0.2684
-0.1453,-0.2114
-0.0993,-0.1576
-0.0488,-0.1058
 0.0022,-0.0578
 0.0541,-0.0148
 0.1076, 0.0218
 0.1636, 0.0511
 0.2242, 0.0723
 0.2929, 0.0815
 0.3799, 0.0880
 0.5024, 0.0962
 0.7593, 0.0995
 0.5949, 0.1026
 0.4228, 0.1221
 0.3605, 0.1456
 0.3167, 0.1544
 0.2874, 0.1551
 0.2666, 0.1499
 0.2524, 0.1409
 0.2436, 0.1294
 0.2399, 0.1167
 0.2417, 0.1034
 0.2504, 0.0901
