xflr5 v6.58

NACA 2412 - 24
Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.138, -0.280, -0.076,  0.837,  0.041, 0.0048,-1.8190
Cpi,Cpv
 0.4426,-0.1504
 0.2303,-0.1570
 0.1304,-0.1697
 0.0385,-0.1873
-0.0446,-0.2101
-0.1255,-0.2393
-0.2072,-0.2771
-0.2927,-0.3275
-0.3856,-0.3996
-0.4914,-0.5358
-0.6181,-0.5486
-0.7892,-0.5435
-1.0138,-0.5339
-1.7806,-0.5128
-2.5252,-0.5016
-2.7407,-0.5660
-2.1243,-0.6358
-1.3653,-0.5163
-1.0570,-0.4482
-0.8957,-0.4019
-0.7921,-0.3667
-0.7167,-0.3373
-0.6578,-0.3113
-0.6092,-0.2875
-0.5677,-0.2650
-0.5311,-0.2436
-0.4981,-0.2233
-0.4729,-0.2051
-0.4438,-0.1828
-0.4094,-0.1556
-0.3723,-0.1248
-0.3322,-0.0906
-0.2892,-0.0528
-0.2428,-0.0115
-0.1928, 0.0336
-0.1390, 0.0827
-0.0809, 0.1358
-0.0183, 0.1932
 0.0493, 0.2552
 0.1224, 0.3219
 0.2014, 0.3936
 0.2869, 0.4705
 0.3795, 0.5522
 0.4796, 0.6396
 0.5872, 0.7296
 0.7011, 0.8222
 0.8171, 0.9085
 0.9241, 0.9775
 0.9942, 0.9980
 0.9634, 0.9096
 0.6981, 0.5969
-0.0013,-0.0733
-1.1798,-1.0430
-2.4265,-1.8190
-3.0303,-1.7811
-2.9964,-1.6238
-2.6962,-1.5971
-2.3480,-1.5949
-2.0279,-1.5927
-1.7529,-1.5817
-1.5205,-1.2705
-1.3237,-1.0715
-1.1556,-0.9419
-1.0102,-0.8481
-0.8829,-0.7760
-0.7702,-0.7181
-0.6692,-0.6701
-0.5780,-0.6292
-0.4947,-0.5937
-0.4183,-0.5624
-0.3475,-0.5345
-0.2817,-0.5092
-0.2201,-0.4861
-0.1623,-0.4649
-0.1078,-0.4453
-0.0563,-0.4271
-0.0074,-0.4100
 0.0373,-0.3940
 0.0794,-0.3790
 0.1259,-0.3648
 0.1736,-0.3514
 0.2228,-0.3387
 0.2741,-0.3266
 0.3287,-0.3152
 0.3886,-0.3044
 0.4574,-0.2941
 0.5439,-0.2843
 0.6733,-0.2750
 0.8795,-0.2717
 0.7686,-0.2707
 0.5753,-0.2599
 0.5054,-0.2491
 0.4500,-0.2383
 0.4096,-0.2275
 0.3779,-0.2168
 0.3529,-0.2063
 0.3333,-0.1960
 0.3188,-0.1861
 0.3096,-0.1767
 0.3070,-0.1680
 0.3140,-0.1603
 0.3377,-0.1540
 0.4426,-0.1504


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.126, -0.299, -0.071,  0.837,  0.039, 0.0039,-1.9565
Cpi,Cpv
 0.4438,-0.1144
 0.2297,-0.1207
 0.1283,-0.1327
 0.0346,-0.1493
-0.0505,-0.1709
-0.1336,-0.1986
-0.2177,-0.2345
-0.3060,-0.2826
-0.4020,-0.3516
-0.5113,-0.4809
-0.6423,-0.4910
-0.8191,-0.4859
-1.0509,-0.4765
-1.8375,-0.4560
-2.6003,-0.4450
-2.8235,-0.4962
-2.1958,-0.5696
-1.4225,-0.4716
-1.1111,-0.4151
-0.9495,-0.3757
-0.8467,-0.3457
-0.7728,-0.3205
-0.7157,-0.2981
-0.6693,-0.2775
-0.6301,-0.2581
-0.5962,-0.2394
-0.5661,-0.2216
-0.5442,-0.2059
-0.5184,-0.1859
-0.4874,-0.1610
-0.4536,-0.1324
-0.4170,-0.1002
-0.3775,-0.0645
-0.3346,-0.0250
-0.2883, 0.0184
-0.2381, 0.0658
-0.1838, 0.1174
-0.1248, 0.1735
-0.0609, 0.2344
 0.0087, 0.3002
 0.0844, 0.3713
 0.1670, 0.4480
 0.2573, 0.5299
 0.3564, 0.6181
 0.4651, 0.7096
 0.5836, 0.8049
 0.7105, 0.8953
 0.8394, 0.9704
 0.9518, 0.9995
 0.9994, 0.9224
 0.8728, 0.6218
 0.3881,-0.0454
-0.5479,-1.0389
-1.6367,-1.8869
-2.2577,-1.9565
-2.3393,-1.7304
-2.1636,-1.6808
-1.9186,-1.6747
-1.6782,-1.6716
-1.4639,-1.5711
-1.2782,-1.2581
-1.1179,-1.0919
-0.9787,-0.9745
-0.8568,-0.8847
-0.7488,-0.8128
-0.6521,-0.7532
-0.5647,-0.7026
-0.4849,-0.6587
-0.4116,-0.6200
-0.3438,-0.5855
-0.2806,-0.5545
-0.2214,-0.5262
-0.1657,-0.5003
-0.1131,-0.4764
-0.0633,-0.4543
-0.0160,-0.4337
 0.0291,-0.4144
 0.0705,-0.3963
 0.1095,-0.3792
 0.1531,-0.3632
 0.1980,-0.3481
 0.2446,-0.3338
 0.2934,-0.3203
 0.3457,-0.3075
 0.4033,-0.2953
 0.4697,-0.2839
 0.5538,-0.2730
 0.6800,-0.2626
 0.8820,-0.2590
 0.7733,-0.2578
 0.5836,-0.2459
 0.5145,-0.2338
 0.4595,-0.2216
 0.4192,-0.2094
 0.3872,-0.1971
 0.3618,-0.1850
 0.3416,-0.1729
 0.3263,-0.1611
 0.3163,-0.1495
 0.3127,-0.1385
 0.3186,-0.1283
 0.3411,-0.1197
 0.4438,-0.1144


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.056, -0.075, -0.201,  0.837,  0.043, 0.0193,-3.6095
Cpi,Cpv
 0.4453,-0.1326
 0.2297,-0.1394
 0.1268,-0.1522
 0.0312,-0.1699
-0.0558,-0.1929
-0.1411,-0.2226
-0.2276,-0.2611
-0.3185,-0.3129
-0.4176,-0.3875
-0.5305,-0.5223
-0.6658,-0.5304
-0.8480,-0.5252
-1.0871,-0.5155
-1.8933,-0.4945
-2.6740,-0.4832
-2.9048,-0.5370
-2.2662,-0.6116
-1.4790,-0.5103
-1.1646,-0.4527
-1.0028,-0.4133
-0.9011,-0.3836
-0.8287,-0.3590
-0.7736,-0.3373
-0.7294,-0.3176
-0.6928,-0.2990
-0.6616,-0.2813
-0.6345,-0.2644
-0.6162,-0.2498
