xflr5 v6.58

NACA 2412 - 06
Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.142, -0.383, -0.043,  1.000,  0.041, 0.0013,-1.6564
Cpi,Cpv
 0.4298,-0.2650
 0.2671,-0.2682
 0.2063,-0.2740
 0.1594,-0.2818
 0.1234,-0.2912
 0.0936,-0.3023
 0.0677,-0.3151
 0.0445,-0.3295
 0.0227,-0.3458
 0.0013,-0.3642
-0.0212,-0.3854
-0.0485,-0.4107
-0.0817,-0.4437
-0.1886,-0.5217
-0.2718,-0.5624
-0.2940,-0.5719
-0.2263,-0.5391
-0.1167,-0.4496
-0.0599,-0.3837
-0.0258,-0.3437
 0.0009,-0.3130
 0.0243,-0.2872
 0.0463,-0.2642
 0.0679,-0.2427
 0.0897,-0.2223
 0.1120,-0.2025
 0.1351,-0.1834
 0.1564,-0.1661
 0.1825,-0.1446
 0.2139,-0.1182
 0.2489,-0.0882
 0.2877,-0.0547
 0.3301,-0.0176
 0.3762, 0.0230
 0.4260, 0.0675
 0.4793, 0.1158
 0.5362, 0.1681
 0.5963, 0.2247
 0.6592, 0.2857
 0.7243, 0.3514
 0.7904, 0.4217
 0.8554, 0.4971
 0.9160, 0.5769
 0.9665, 0.6620
 0.9970, 0.7490
 0.9897, 0.8379
 0.9125, 0.9195
 0.7053, 0.9826
 0.2558, 0.9962
-0.6400, 0.9017
-2.3015, 0.5882
-4.9766,-0.0639
-8.1473,-0.9797
-10.4340,-1.6564
-10.4819,-1.5329
-9.1464,-1.4062
-7.5963,-1.3866
-6.2665,-1.3853
-5.2158,-1.3838
-4.3989,-1.3804
-3.7592,-1.1913
-3.2505,-1.0561
-2.8389,-0.9663
-2.5000,-0.8971
-2.2164,-0.8405
-1.9756,-0.7927
-1.7685,-0.7513
-1.5881,-0.7148
-1.4296,-0.6821
-1.2890,-0.6526
-1.1633,-0.6257
-1.0503,-0.6010
-0.9482,-0.5781
-0.8556,-0.5568
-0.7713,-0.5370
-0.6946,-0.5183
-0.6250,-0.5008
-0.5645,-0.4842
-0.5113,-0.4686
-0.4537,-0.4538
-0.3976,-0.4397
-0.3426,-0.4264
-0.2886,-0.4137
-0.2349,-0.4016
-0.1805,-0.3901
-0.1236,-0.3792
-0.0571,-0.3688
 0.0180,-0.3588
 0.2257,-0.3533
 0.0806,-0.3504
 0.0257,-0.3408
 0.0154,-0.3317
 0.0173,-0.3229
 0.0262,-0.3145
 0.0396,-0.3066
 0.0565,-0.2992
 0.0768,-0.2922
 0.1008,-0.2858
 0.1293,-0.2800
 0.1640,-0.2748
 0.2095,-0.2704
 0.2690,-0.2670
 0.4298,-0.2650


Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.128, -0.366, -0.050,  0.994,  0.046, 0.0025,-1.6608
Cpi,Cpv
 0.4269,-0.2297
 0.2611,-0.2743
 0.1984,-0.2786
 0.1494,-0.2841
 0.1115,-0.2907
 0.0797,-0.2987
 0.0518,-0.3080
 0.0266,-0.3191
 0.0027,-0.3321
-0.0209,-0.3477
-0.0458,-0.3663
-0.0757,-0.3891
-0.1119,-0.4211
-0.2243,-0.4994
-0.3107,-0.5399
-0.3341,-0.5509
-0.2648,-0.5211
-0.1533,-0.4375
-0.0971,-0.3764
-0.0642,-0.3400
-0.0390,-0.3122
-0.0173,-0.2890
 0.0029,-0.2684
 0.0226,-0.2493
 0.0424,-0.2310
 0.0627,-0.2134
 0.0837,-0.1965
 0.1026,-0.1812
 0.1264,-0.1618
 0.1557,-0.1374
 0.1887,-0.1094
 0.2256,-0.0777
 0.2663,-0.0425
 0.3109,-0.0036
 0.3594, 0.0392
 0.4118, 0.0860
 0.4682, 0.1370
 0.5284, 0.1925
 0.5922, 0.2525
 0.6593, 0.3174
 0.7286, 0.3874
 0.7990, 0.4629
 0.8677, 0.5433
 0.9305, 0.6298
 0.9794, 0.7192
 1.0000, 0.8121
 0.9655, 0.8997
 0.8253, 0.9721
 0.4825, 0.9994
-0.2424, 0.9242
-1.6391, 0.6354
-3.9583, 0.0035
-6.7987,-0.9195
-8.9512,-1.6608
-9.1519,-1.6301
-8.0837,-1.4616
-6.7747,-1.4279
-5.6281,-1.4240
-4.7110,-1.4220
-3.9916,-1.4186
-3.4245,-1.3466
-2.9709,-1.1332
-2.6021,-1.0180
-2.2970,-0.9329
-2.0407,-0.8651
-1.8222,-0.8087
-1.6335,-0.7606
-1.4688,-0.7186
-1.3235,-0.6815
-1.1942,-0.6483
-1.0784,-0.6182
-0.9740,-0.5907
-0.8794,-0.5654
-0.7933,-0.5421
-0.7149,-0.5203
-0.6435,-0.5000
-0.5785,-0.4810
-0.5222,-0.4631
-0.4725,-0.4462
-0.4185,-0.4303
-0.3657,-0.4152
-0.3137,-0.4009
-0.2625,-0.3874
-0.2115,-0.3745
-0.1595,-0.3623
-0.1050,-0.3507
-0.0409,-0.3397
 0.0320,-0.3291
 0.2363,-0.3233
 0.0929,-0.3202
 0.0377,-0.3101
 0.0264,-0.3004
 0.0271,-0.2911
 0.0347,-0.2822
 0.0468,-0.2738
 0.0625,-0.2659
 0.0815,-0.2586
 0.1042,-0.2518
 0.1314,-0.2456
 0.1648,-0.2401
 0.2090,-0.2354
 0.2674,-0.2318
 0.4269,-0.2297


Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.097, -0.381, -0.071,  0.984,  0.039, 0.0045,-2.5407
Cpi,Cpv
 0.4242,-0.1472
 0.2555,-0.1964
 0.1909,-0.2529
 0.1400,-0.2589
 0.1001,-0.2656
 0.0663,-0.2732
 0.0365,-0.2817
 0.0091,-0.2915
-0.0168,-0.3030
-0.0427,-0.3167
-0.0700,-0.3336
-0.1026,-0.3546
-0.1418,-0.3847
-0.2598,-0.4611
-0.3493,-0.5005
-0.3740,-0.5122
-0.3032,-0.4845
-0.1897,-0.4057
-0.1342,-0.3487
-0.1026,-0.3150
-0.0791,-0.2895
-0.0592,-0.2683
-0.0409,-0.2495
-0.0232,-0.2321
-0.0054,-0.2154
 0.0126,-0.1992
 0.0314,-0.1836
 0.0477,-0.1695
 0.0690,-0.1512
 0.0959,-0.1279
 0.1267,-0.1009
 0.1615,-0.0701
 0.2001,-0.0356
 0.2428, 0.0027
 0.2896, 0.0451
 0.3406, 0.0917
 0.3959, 0.1427
 0.4556, 0.1983
 0.5195, 0.2589
 0.5875, 0.3245
 0.6591, 0.3956
 0.7334, 0.4724
 0.8086, 0.5544
 0.8815, 0.6427
 0.9461, 0.7338
 0.9909, 0.8277
 0.9943, 0.9147
 0.9142, 0.9821
 0.6684, 0.9951
 0.1008, 0.8856
-1.0495, 0.5211
-3.0322,-0.2541
-5.5533,-1.3939
-7.5656,-2.3778
-7.8979,-2.5407
-7.0746,-2.1920
-5.9898,-2.0799
-5.0152,-2.0592
-4.2242,-2.0518
-3.5975,-2.0441
-3.0994,-1.5776
-2.6985,-1.3183
-2.3706,-1.1465
-2.0981,-1.0204
-1.8680,-0.9228
-1.6711,-0.8441
-1.5004,-0.7789
-1.3508,-0.7236
-1.2183,-0.6757
-1.1002,-0.6336
-0.9939,-0.5961
-0.8979,-0.5623
-0.8106,-0.5317
-0.7311,-0.5037
-0.6585,-0.4778
-0.5922,-0.4539
-0.5317,-0.4316
-0.4794,-0.4107
-0.4334,-0.3912
-0.3829,-0.3728
-0.3333,-0.3555
-0.2843,-0.3393
-0.2360,-0.3239
-0.1876,-0.3094
-0.1380,-0.2957
-0.0859,-0.2827
-0.0241,-0.2703
 0.0465,-0.2586
 0.2472,-0.2522
 0.1056,-0.2487
 0.0501,-0.2374
 0.0378,-0.2265
 0.0374,-0.2161
 0.0438,-0.2062
 0.0547,-0.1967
 0.0690,-0.1879
 0.0868,-0.1796
 0.1081,-0.1719
 0.1340,-0.1650
 0.1661,-0.1588
 0.2089,-0.1536
 0.2662,-0.1495
 0.4242,-0.1472


Reynolds =,  300000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.032, -0.554, -0.128,  0.946,  0.034, 0.0092,-4.8980
Cpi,Cpv
 0.4219, 0.1337
 0.2503, 0.1142
 0.1839, 0.0681
 0.1309,-0.0221
 0.0892,-0.1594
 0.0534,-0.1655
 0.0215,-0.1712
-0.0079,-0.1770
-0.0360,-0.1835
-0.0641,-0.1913
-0.0939,-0.2016
-0.1292,-0.2164
-0.1715,-0.2390
-0.2951,-0.3054
-0.3877,-0.3408
-0.4137,-0.3539
-0.3413,-0.3334
-0.2259,-0.2706
-0.1712,-0.2253
-0.1411,-0.1986
-0.1193,-0.1783
-0.1012,-0.1611
-0.0849,-0.1454
-0.0693,-0.1304
-0.0538,-0.1155
-0.0381,-0.1007
-0.0217,-0.0859
-0.0082,-0.0722
 0.0104,-0.0540
 0.0347,-0.0307
 0.0630,-0.0034
 0.0953, 0.0278
 0.1315, 0.0630
 0.1720, 0.1023
 0.2166, 0.1459
 0.2658, 0.1940
 0.3195, 0.2467
 0.3779, 0.3043
 0.4412, 0.3669
 0.5092, 0.4346
 0.5819, 0.5077
 0.6588, 0.5855
 0.7388, 0.6685
 0.8197, 0.7536
 0.8971, 0.8403
 0.9625, 0.9197
 0.9988, 0.9813
 0.9719, 0.9976
 0.8133, 0.9153
 0.3890, 0.6253
-0.5332,-0.0600
-2.1996,-1.3579
-4.4125,-3.1232
-6.2791,-4.6104
-6.7215,-4.8980
-6.1203,-4.3429
-5.2427,-4.0684
-4.4286,-3.9842
-3.7561,-3.9435
-3.2169,-3.5088
-2.7844,-2.7198
-2.4336,-2.1907
-2.1449,-1.8715
-1.9035,-1.6478
-1.6987,-1.4702
-1.5226,-1.3195
-1.3692,-1.1880
-1.2343,-1.0712
-1.1143,-0.9666
-1.0069,-0.8723
-0.9100,-0.7867
-0.8222,-0.7087
-0.7421,-0.6373
-0.6689,-0.5719
-0.6019,-0.5117
-0.5407,-0.4564
-0.4848,-0.4054
-0.4364,-0.3586
-0.3940,-0.3149
