xflr5 v6.58

NACA 2412 - 30
Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.070, -0.113, -0.204,  0.792,  0.031, 0.0194,-4.3543
Cpi,Cpv
 0.4631,-0.1424
 0.2405,-0.1473
 0.1298,-0.1564
 0.0243,-0.1689
-0.0741,-0.1848
-0.1725,-0.2049
-0.2743,-0.2301
-0.3833,-0.2624
-0.5044,-0.3053
-0.6448,-0.3656
-0.8163,-0.4597
-1.0524,-0.6095
-1.3669,-0.6091
-2.4678,-0.5876
-3.6451,-0.5670
-3.9813,-0.5828
-2.9937,-0.7120
-1.9054,-0.5633
-1.4737,-0.4877
-1.2515,-0.4345
-1.1120,-0.3946
-1.0127,-0.3615
-0.9372,-0.3324
-0.8767,-0.3058
-0.8265,-0.2808
-0.7840,-0.2571
-0.7471,-0.2343
-0.7205,-0.2142
-0.6907,-0.1897
-0.6559,-0.1601
-0.6190,-0.1267
-0.5798,-0.0898
-0.5382,-0.0491
-0.4939,-0.0046
-0.4464, 0.0438
-0.3956, 0.0965
-0.3411, 0.1536
-0.2823, 0.2153
-0.2190, 0.2818
-0.1504, 0.3535
-0.0760, 0.4303
 0.0052, 0.5127
 0.0942, 0.5996
 0.1923, 0.6915
 0.3011, 0.7847
 0.4223, 0.8761
 0.5568, 0.9543
 0.7032, 0.9986
 0.8519, 0.9626
 0.9722, 0.7534
 0.9824, 0.1955
 0.7234,-0.9136
 0.0637,-2.5028
-0.8177,-3.9230
-1.4146,-4.3543
-1.5904,-3.9523
-1.5316,-3.6218
-1.3884,-3.4991
-1.2288,-3.2847
-1.0770,-2.3660
-0.9398,-1.9178
-0.8175,-1.6588
-0.7087,-1.4520
-0.6112,-1.2728
-0.5231,-1.1152
-0.4430,-0.9753
-0.3695,-0.8502
-0.3014,-0.7371
-0.2380,-0.6340
-0.1786,-0.5391
-0.1227,-0.4510
-0.0697,-0.3686
-0.0194,-0.2910
 0.0287,-0.2175
 0.0747,-0.1480
 0.1189,-0.0823
 0.1614,-0.0213
 0.2010, 0.0337
 0.2391, 0.0816
 0.2815, 0.1204
 0.3253, 0.1472
 0.3711, 0.1571
 0.4193, 0.1629
 0.4711, 0.1705
 0.5282, 0.1783
 0.5940, 0.1860
 0.6746, 0.1934
 0.7997, 0.2005
 0.9396, 0.2026
 0.8918, 0.2028
 0.6965, 0.2148
 0.6292, 0.2293
 0.5685, 0.2481
 0.5223, 0.2720
