xflr5 v6.58

NACA 2412 - 21
Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.057, -0.452, -0.153,  0.836,  0.026, 0.0107,-5.6165
Cpi,Cpv
 0.8765, 0.9987
 0.9837, 0.9449
 0.9676, 0.6461
 0.6599,-0.1022
-0.0694,-1.3208
-1.0175,-2.5830
-1.6436,-3.1628
-1.8158,-3.0858
-1.7418,-2.7426
-1.5825,-2.4900
-1.4091,-2.3685
-1.2465,-2.3008
-1.1009,-1.8747
-0.9723,-1.4223
-0.8586,-1.2355
-0.7575,-1.1045
-0.6668,-0.9884
-0.5847,-0.8822
-0.5097,-0.7851
-0.4408,-0.6961
-0.3769,-0.6144
-0.3173,-0.5390
-0.2615,-0.4691
-0.2089,-0.4039
-0.1593,-0.3430
-0.1122,-0.2857
-0.0674,-0.2316
-0.0248,-0.1805
 0.0158,-0.1319
 0.0528,-0.0860
 0.0877,-0.0414
 0.1272, 0.0057
 0.1681, 0.0537
 0.2108, 0.1022
 0.2558, 0.1505
 0.3041, 0.1970
 0.3576, 0.2395
 0.4197, 0.2752
 0.4997, 0.3018
 0.6179, 0.3176
 0.8383, 0.3182
 0.7069, 0.3219
 0.5308, 0.3274
 0.4653, 0.3161
 0.4155, 0.2929
 0.3795, 0.2620
 0.3516, 0.2274
 0.3299, 0.1918
 0.3132, 0.1565
 0.3013, 0.1216
 0.2946, 0.0866
 0.2943, 0.0506
 0.3035, 0.0120
 0.3294,-0.0276
 0.4379,-0.0797


Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.046,  0.108, -0.207,  0.837,  0.060, 0.0204,-2.4837
Cpi,Cpv
 0.4394,-0.0958
 0.2263,-0.1037
 0.1261,-0.1189
 0.0340,-0.1401
-0.0491,-0.1681
-0.1298,-0.2047
-0.2110,-0.2531
-0.2956,-0.3197
-0.3869,-0.4192
-0.4898,-0.6057
-0.6117,-0.6029
-0.7738,-0.5971
-0.9842,-0.5865
-1.6734,-0.5640
-2.3075,-0.5560
-2.5005,-0.6451
-1.9920,-0.6984
-1.3295,-0.5814
-1.0665,-0.5198
-0.9328,-0.4817
-0.8499,-0.4547
-0.7919,-0.4335
-0.7485,-0.4158
-0.7145,-0.4004
-0.6870,-0.3865
-0.6642,-0.3739
-0.6450,-0.3624
-0.6344,-0.3536
-0.6197,-0.3407
-0.5995,-0.3224
-0.5766,-0.3005
-0.5508,-0.2748
-0.5221,-0.2455
-0.4902,-0.2122
-0.4550,-0.1747
-0.4160,-0.1329
-0.3729,-0.0864
-0.3254,-0.0348
-0.2730, 0.0223
-0.2151, 0.0854
-0.1510, 0.1550
-0.0797, 0.2319
-0.0002, 0.3171
 0.0893, 0.4106
 0.1906, 0.5148
 0.3063, 0.6268
 0.4389, 0.7483
 0.5898, 0.8678
 0.7549, 0.9681
 0.9134, 0.9951
 0.9998, 0.8360
 0.8677, 0.3019
 0.3595,-0.6825
-0.4190,-1.8023
-1.0199,-2.4195
-1.2630,-2.4837
-1.2802,-2.2808
-1.2019,-2.0237
-1.0934,-1.8374
-0.9816,-1.7302
-0.8760,-1.6635
-0.7791,-1.4371
-0.6910,-1.0672
-0.6108,-0.9344
-0.5374,-0.8404
-0.4699,-0.7544
-0.4074,-0.6736
-0.3491,-0.5978
-0.2944,-0.5270
-0.2430,-0.4610
-0.1943,-0.3992
-0.1480,-0.3412
-0.1040,-0.2865
-0.0619,-0.2349
-0.0216,-0.1859
 0.0169,-0.1394
 0.0538,-0.0950
 0.0876,-0.0532
 0.1195,-0.0125
 0.1561, 0.0313
 0.1943, 0.0767
 0.2344, 0.1237
 0.2769, 0.1719
 0.3228, 0.2206
 0.3740, 0.2678
 0.4338, 0.3101
 0.5112, 0.3438
 0.6263, 0.3655
 0.8418, 0.3700
 0.7132, 0.3717
 0.5404, 0.3697
 0.4758, 0.3496
 0.4262, 0.3171
 0.3901, 0.2786
 0.3619, 0.2385
 0.3396, 0.1993
 0.3223, 0.1616
 0.3096, 0.1248
 0.3019, 0.0882
 0.3006, 0.0503
 0.3086, 0.0090
 0.3332,-0.0338
 0.4394,-0.0958


Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.046,  0.203, -0.207,  0.837,  0.083, 0.0211,-1.9628
Cpi,Cpv
 0.4413,-0.1210
 0.2267,-0.1287
 0.1251,-0.1433
 0.0313,-0.1635
-0.0537,-0.1901
-0.1365,-0.2246
-0.2200,-0.2700
-0.3071,-0.3318
-0.4013,-0.4234
-0.5075,-0.6080
-0.6334,-0.6048
-0.8005,-0.5988
-1.0174,-0.5880
-1.7232,-0.5653
-2.3714,-0.5567
-2.5706,-0.6339
-2.0539,-0.6938
-1.3804,-0.5917
-1.1157,-0.5382
-0.9825,-0.5053
-0.9010,-0.4824
-0.8449,-0.4649
-0.8039,-0.4507
-0.7725,-0.4386
-0.7478,-0.4281
-0.7281,-0.4188
-0.7123,-0.4108
-0.7056,-0.4056
-0.6950,-0.3963
-0.6788,-0.3818
-0.6601,-0.3636
