xflr5 v6.58

NACA 2412 - 30
Reynolds =,  700000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.066, -0.109, -0.207,  0.792,  0.030, 0.0200,-4.4188
Cpi,Cpv
 0.4631,-0.1595
 0.2405,-0.1641
 0.1298,-0.1729
 0.0243,-0.1847
-0.0741,-0.1998
-0.1725,-0.2186
-0.2743,-0.2420
-0.3833,-0.2716
-0.5044,-0.3103
-0.6448,-0.3634
-0.8163,-0.4440
-1.0524,-0.5930
-1.3669,-0.6034
-2.4678,-0.5820
-3.6451,-0.5608
-3.9813,-0.5702
-2.9937,-0.7056
-1.9054,-0.5582
-1.4737,-0.4846
-1.2515,-0.4323
-1.1120,-0.3930
-1.0127,-0.3602
-0.9372,-0.3314
-0.8767,-0.3050
-0.8265,-0.2802
-0.7840,-0.2565
-0.7471,-0.2339
-0.7205,-0.2139
-0.6907,-0.1895
-0.6559,-0.1599
-0.6190,-0.1266
-0.5798,-0.0896
-0.5382,-0.0490
-0.4939,-0.0045
-0.4464, 0.0440
-0.3956, 0.0966
-0.3411, 0.1537
-0.2823, 0.2155
-0.2190, 0.2821
-0.1504, 0.3538
-0.0760, 0.4307
 0.0052, 0.5131
 0.0942, 0.6002
 0.1923, 0.6920
 0.3011, 0.7853
 0.4223, 0.8768
 0.5568, 0.9548
 0.7032, 0.9987
 0.8519, 0.9618
 0.9722, 0.7504
 0.9824, 0.1878
 0.7234,-0.9305
 0.0637,-2.5338
-0.8177,-3.9716
-1.4146,-4.4188
-1.5904,-4.0296
-1.5316,-3.6813
-1.3884,-3.5458
-1.2288,-3.1643
-1.0770,-2.3158
-0.9398,-1.9220
-0.8175,-1.6712
-0.7087,-1.4636
-0.6112,-1.2830
-0.5231,-1.1244
-0.4430,-0.9840
-0.3695,-0.8585
-0.3014,-0.7452
-0.2380,-0.6421
-0.1786,-0.5472
-0.1227,-0.4593
-0.0697,-0.3770
-0.0194,-0.2994
 0.0287,-0.2258
 0.0747,-0.1556
 0.1189,-0.0888
 0.1614,-0.0257
 0.2010, 0.0325
 0.2391, 0.0845
 0.2815, 0.1280
 0.3253, 0.1591
 0.3711, 0.1724
 0.4193, 0.1782
 0.4711, 0.1863
 0.5282, 0.1947
 0.5940, 0.2029
 0.6746, 0.2108
 0.7997, 0.2183
 0.9396, 0.2205
 0.8918, 0.2208
 0.6965, 0.2334
 0.6292, 0.2488
 0.5685, 0.2692
 0.5223, 0.2925
 0.4836, 0.2908
 0.4510, 0.2710
 0.4234, 0.2362
 0.4004, 0.1892
 0.3821, 0.1329
 0.3698, 0.0690
 0.3660,-0.0023
 0.3786,-0.0768
 0.4631,-0.1595


Reynolds =,  700000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.068,  0.039, -0.221,  0.792,  0.038, 0.0227,-3.5251
Cpi,Cpv
 0.4656,-0.1876
 0.2419,-0.1924
 0.1299,-0.2014
 0.0227,-0.2137
-0.0776,-0.2293
-0.1781,-0.2488
-0.2823,-0.2732
-0.3940,-0.3041
-0.5182,-0.3446
-0.6625,-0.4005
-0.8387,-0.4859
-1.0810,-0.6379
-1.4040,-0.6455
-2.5291,-0.6233
-3.7317,-0.6016
-4.0789,-0.6104
-3.0756,-0.7507
-1.9686,-0.6068
-1.5326,-0.5359
-1.3097,-0.4857
-1.1708,-0.4487
-1.0729,-0.4181
-0.9992,-0.3916
-0.9410,-0.3677
-0.8934,-0.3455
-0.8537,-0.3246
-0.8198,-0.3048
-0.7970,-0.2881
-0.7708,-0.2669
-0.7397,-0.2404
-0.7067,-0.2103
-0.6715,-0.1765
-0.6339,-0.1390
-0.5938,-0.0976
-0.5508,-0.0522
-0.5045,-0.0025
-0.4547, 0.0518
-0.4009, 0.1109
-0.3426, 0.1751
-0.2794, 0.2449
-0.2104, 0.3205
-0.1348, 0.4025
-0.0514, 0.4905
 0.0413, 0.5858
 0.1455, 0.6855
 0.2636, 0.7897
 0.3985, 0.8891
 0.5520, 0.9708
 0.7216, 0.9984
 0.8896, 0.8972
 0.9965, 0.5175
 0.9047,-0.3394
 0.4574,-1.6744
-0.2593,-2.9814
-0.8289,-3.5251
-1.0699,-3.3537
-1.0968,-2.9632
-1.0301,-2.7538
-0.9320,-2.6590
-0.8285,-2.2020
-0.7292,-1.6636
-0.6372,-1.4306
-0.5526,-1.2604
-0.4751,-1.1113
-0.4036,-0.9779
-0.3373,-0.8579
-0.2756,-0.7496
-0.2177,-0.6511
-0.1631,-0.5609
-0.1114,-0.4776
-0.0622,-0.4001
-0.0152,-0.3274
 0.0298,-0.2587
 0.0731,-0.1934
 0.1149,-0.1308
 0.1552,-0.0703
 0.1942,-0.0115
 0.2308, 0.0455
 0.2661, 0.1015
 0.3057, 0.1566
 0.3469, 0.2066
 0.3903, 0.2470
 0.4362, 0.2739
 0.4857, 0.2817
 0.5406, 0.2871
 0.6042, 0.2939
 0.6824, 0.3009
 0.8043, 0.3076
 0.9409, 0.3095
 0.8943, 0.3098
 0.7032, 0.3224
 0.6371, 0.3392
 0.5772, 0.3630
 0.5313, 0.3629
 0.4927, 0.3413
 0.4600, 0.3027
 0.4321, 0.2520
 0.4086, 0.1935
 0.3897, 0.1299
 0.3766, 0.0619
 0.3718,-0.0122
 0.3833,-0.0894
 0.4656,-0.1876


Reynolds =,  700000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.070,  0.165, -0.228,  0.792,  0.048, 0.0243,-2.7340
Cpi,Cpv
 0.4684,-0.2063
 0.2437,-0.2112
 0.1305,-0.2205
 0.0217,-0.2330
-0.0804,-0.2490
-0.1829,-0.2690
-0.2894,-0.2940
-0.4039,-0.3257
-0.5312,-0.3675
-0.6793,-0.4254
-0.8601,-0.5143
-1.1086,-0.6677
-1.4399,-0.6728
-2.5887,-0.6501
-3.8161,-0.6280
-4.1744,-0.6352
-3.1558,-0.7788
-2.0307,-0.6424
-1.5907,-0.5760
-1.3672,-0.5290
-1.2291,-0.4948
-1.1328,-0.4669
-1.0611,-0.4432
-1.0052,-0.4221
-0.9603,-0.4027
-0.9235,-0.3848
-0.8929,-0.3683
-0.8740,-0.3549
-0.8518,-0.3372
-0.8246,-0.3141
-0.7956,-0.2874
-0.7646,-0.2570
-0.7315,-0.2229
-0.6960,-0.1850
-0.6577,-0.1431
-0.6165,-0.0969
-0.5720,-0.0460
-0.5237, 0.0097
-0.4714, 0.0707
-0.4143, 0.1375
-0.3519, 0.2106
-0.2833, 0.2904
-0.2072, 0.3780
-0.1219, 0.4730
-0.0252, 0.5771
 0.0862, 0.6873
 0.2164, 0.8028
 0.3701, 0.9110
 0.5508, 0.9890
 0.7524, 0.9763
 0.9371, 0.7498
 0.9917, 0.1161
 0.7446,-0.9720
 0.1975,-2.1464
-0.3235,-2.7340
-0.6066,-2.7265
-0.7018,-2.4535
-0.6998,-2.1860
-0.6554,-2.0365
-0.5948,-1.9534
-0.5298,-1.5557
-0.4653,-1.2226
