xflr5 v6.58

NACA 2412 - 24
Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.055, -0.306, -0.184,  0.812,  0.027, 0.0150,-5.2499
Cpi,Cpv
 0.4426,-0.0661
 0.2303,-0.0721
 0.1304,-0.0835
 0.0385,-0.0992
-0.0446,-0.1195
-0.1255,-0.1455
-0.2072,-0.1789
-0.2927,-0.2229
-0.3856,-0.2833
-0.4914,-0.3738
-0.6181,-0.5266
-0.7892,-0.5360
-1.0138,-0.5271
-1.7806,-0.5053
-2.5252,-0.4906
-2.7407,-0.5499
-2.1243,-0.6205
-1.3653,-0.4785
-1.0570,-0.4031
-0.8957,-0.3527
-0.7921,-0.3147
-0.7167,-0.2829
-0.6578,-0.2547
-0.6092,-0.2286
-0.5677,-0.2039
-0.5311,-0.1800
-0.4981,-0.1569
-0.4729,-0.1359
-0.4438,-0.1106
-0.4094,-0.0802
-0.3723,-0.0460
-0.3322,-0.0082
-0.2892, 0.0334
-0.2428, 0.0788
-0.1928, 0.1282
-0.1390, 0.1818
-0.0809, 0.2396
-0.0183, 0.3020
 0.0493, 0.3690
 0.1224, 0.4407
 0.2014, 0.5172
 0.2869, 0.5978
 0.3795, 0.6827
 0.4796, 0.7688
 0.5872, 0.8547
 0.7011, 0.9317
 0.8171, 0.9877
 0.9241, 0.9937
 0.9942, 0.8937
 0.9634, 0.5738
 0.6981,-0.1603
-0.0013,-1.5288
-1.1798,-3.3722
-2.4265,-4.9256
-3.0303,-5.2499
-2.9964,-4.6800
-2.6962,-4.3969
-2.3480,-4.3018
-2.0279,-3.6575
-1.7529,-2.7250
-1.5205,-2.2449
-1.3237,-1.9435
-1.1556,-1.7029
-1.0102,-1.4976
-0.8829,-1.3192
-0.7702,-1.1625
-0.6692,-1.0237
-0.5780,-0.8995
-0.4947,-0.7873
-0.4183,-0.6852
-0.3475,-0.5915
-0.2817,-0.5049
-0.2201,-0.4244
-0.1623,-0.3494
-0.1078,-0.2792
-0.0563,-0.2137
-0.0074,-0.1529
 0.0373,-0.0972
 0.0794,-0.0467
 0.1259,-0.0016
 0.1736, 0.0356
 0.2228, 0.0636
 0.2741, 0.0799
 0.3287, 0.0854
 0.3886, 0.0931
 0.4574, 0.1015
 0.5439, 0.1099
 0.6733, 0.1182
 0.8795, 0.1210
 0.7686, 0.1224
 0.5753, 0.1367
 0.5054, 0.1547
 0.4500, 0.1803
 0.4096, 0.1909
 0.3779, 0.1880
 0.3529, 0.1745
 0.3333, 0.1528
 0.3188, 0.1245
 0.3096, 0.0911
 0.3070, 0.0539
 0.3140, 0.0135
 0.3377,-0.0267
 0.4426,-0.0661


Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.054, -0.159, -0.200,  0.812,  0.031, 0.0178,-4.3449
Cpi,Cpv
 0.4438,-0.0941
 0.2297,-0.1003
 0.1283,-0.1121
 0.0346,-0.1283
-0.0505,-0.1494
-0.1336,-0.1763
-0.2177,-0.2110
-0.3060,-0.2567
-0.4020,-0.3198
-0.5113,-0.4146
-0.6423,-0.5701
-0.8191,-0.5769
-1.0509,-0.5675
-1.8375,-0.5449
-2.6003,-0.5298
-2.8235,-0.5892
-2.1958,-0.6647
-1.4225,-0.5252
-1.1111,-0.4521
-0.9495,-0.4037
-0.8467,-0.3677
-0.7728,-0.3379
