xflr5 v6.58

NACA 2412 - 18
Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.034, -0.452, -0.176,  0.818,  0.021, 0.0121,-6.1900
Cpi,Cpv
 0.4299, 0.0333
 0.2313, 0.0254
 0.1437, 0.0105
 0.0665,-0.0103
-0.0007,-0.0374
-0.0639,-0.0722
-0.1258,-0.1168
-0.1887,-0.1748
-0.2553,-0.2527
-0.3291,-0.3692
-0.4155,-0.5030
-0.5296,-0.4991
-0.6766,-0.4901
-1.1660,-0.4683
-1.5991,-0.4643
-1.7270,-0.6062
-1.3729,-0.6019
-0.8861,-0.4383
-0.6814,-0.3544
-0.5716,-0.3020
-0.4988,-0.2630
-0.4440,-0.2306
-0.3996,-0.2019
-0.3615,-0.1754
-0.3275,-0.1501
-0.2964,-0.1256
-0.2670,-0.1017
-0.2430,-0.0799
-0.2148,-0.0538
-0.1811,-0.0225
-0.1442, 0.0125
-0.1039, 0.0512
-0.0602, 0.0936
-0.0128, 0.1398
 0.0384, 0.1900
 0.0937, 0.2443
 0.1533, 0.3028
 0.2175, 0.3656
 0.2865, 0.4329
 0.3606, 0.5044
 0.4397, 0.5802
 0.5241, 0.6593
 0.6132, 0.7412
 0.7061, 0.8228
 0.8003, 0.9004
 0.8904, 0.9647
 0.9651, 0.9992
 1.0000, 0.9697
 0.9442, 0.8101
 0.6933, 0.3888
 0.0569,-0.5119
-1.1933,-2.1217
-2.9652,-4.2184
-4.5696,-5.9182
-5.0849,-6.1900
-4.7288,-5.5126
-4.0991,-5.2446
-3.4841,-4.9499
-2.9616,-3.6063
-2.5343,-2.9475
-2.1861,-2.5397
-1.8998,-2.2146
-1.6612,-1.9422
-1.4595,-1.7108
-1.2864,-1.5122
-1.1359,-1.3399
-1.0034,-1.1887
-0.8856,-1.0546
-0.7799,-0.9347
-0.6841,-0.8264
-0.5967,-0.7281
-0.5165,-0.6381
-0.4426,-0.5553
-0.3740,-0.4787
-0.3102,-0.4076
-0.2508,-0.3413
-0.1953,-0.2795
-0.1453,-0.2218
-0.0993,-0.1673
-0.0488,-0.1141
 0.0022,-0.0642
 0.0541,-0.0189
 0.1076, 0.0205
 0.1636, 0.0526
 0.2242, 0.0766
 0.2929, 0.0895
 0.3799, 0.0948
 0.5024, 0.1025
 0.7593, 0.1056
 0.5949, 0.1089
 0.4228, 0.1299
 0.3605, 0.1519
 0.3167, 0.1581
 0.2874, 0.1562
 0.2666, 0.1485
 0.2524, 0.1370
 0.2436, 0.1232
 0.2399, 0.1083
 0.2417, 0.0929
 0.2504, 0.0775
 0.2695, 0.0621
 0.3051, 0.0481
 0.4299, 0.0333


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.031, -0.327, -0.187,  0.818,  0.024, 0.0140,-5.3273
Cpi,Cpv
 0.4298, 0.0037
 0.2289,-0.0042
 0.1396,-0.0193
 0.0603,-0.0401
-0.0089,-0.0673
-0.0744,-0.1020
-0.1386,-0.1463
-0.2041,-0.2037
-0.2735,-0.2809
-0.3506,-0.3966
-0.4407,-0.5291
-0.5595,-0.5249
-0.7124,-0.5154
-1.2167,-0.4929
-1.6619,-0.4882
-1.7947,-0.6269
-1.4335,-0.6298
-0.9367,-0.4714
-0.7300,-0.3910
-0.6205,-0.3414
-0.5488,-0.3049
-0.4955,-0.2749
-0.4529,-0.2486
-0.4169,-0.2245
-0.3852,-0.2017
-0.3564,-0.1797
-0.3296,-0.1584
-0.3088,-0.1395
-0.2835,-0.1161
-0.2527,-0.0875
-0.2188,-0.0551
-0.1814,-0.0190
-0.1406, 0.0209
-0.0961, 0.0647
-0.0477, 0.1126
 0.0048, 0.1648
 0.0618, 0.2215
 0.1236, 0.2828
 0.1905, 0.3491
 0.2628, 0.4202
 0.3408, 0.4965
 0.4250, 0.5772
 0.5154, 0.6628
 0.6117, 0.7505
 0.7127, 0.8389
 0.8153, 0.9199
 0.9115, 0.9819
 0.9834, 0.9971
 0.9915, 0.9105
 0.8502, 0.6100
 0.3950,-0.1003
-0.5928,-1.4478
-2.0921,-3.2973
-3.5461,-4.9045
-4.1238,-5.3273
-3.9343,-4.8289
-3.4684,-4.4745
-2.9836,-4.3305
-2.5590,-3.2109
-2.2049,-2.6274
-1.9121,-2.2794
-1.6686,-1.9986
-1.4637,-1.7604
-1.2889,-1.5561
-1.1378,-1.3796
-1.0055,-1.2255
-0.8883,-1.0896
-0.7834,-0.9687
-0.6887,-0.8600
-0.6025,-0.7617
-0.5235,-0.6720
-0.4506,-0.5897
-0.3831,-0.5137
-0.3202,-0.4434
-0.2615,-0.3778
-0.2066,-0.3166
-0.1552,-0.2592
-0.1089,-0.2057
-0.0661,-0.1543
-0.0187,-0.1016
 0.0293,-0.0492
 0.0785, 0.0024
 0.1293, 0.0522
 0.1829, 0.0990
 0.2412, 0.1408
 0.3074, 0.1756
 0.3920, 0.2016
 0.5115, 0.2174
 0.7636, 0.2175
 0.6022, 0.2230
 0.4326, 0.2335
 0.3707, 0.2290
 0.3268, 0.2153
 0.2971, 0.1961
 0.2757, 0.1743
 0.2607, 0.1519
 0.2511, 0.1299
 0.2464, 0.1087
 0.2472, 0.0881
 0.2548, 0.0680
 0.2726, 0.0475
 0.3069, 0.0279
 0.4298, 0.0037


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.031, -0.223, -0.189,  0.817,  0.028, 0.0149,-4.4838
Cpi,Cpv
 0.4300,-0.0192
 0.2270,-0.0270
 0.1359,-0.0418
 0.0547,-0.0623
-0.0165,-0.0888
-0.0842,-0.1227
-0.1508,-0.1659
-0.2189,-0.2217
-0.2911,-0.2967
-0.3714,-0.4095
-0.4652,-0.5421
-0.5887,-0.5375
-0.7476,-0.5277
-1.2667,-0.5047
-1.7238,-0.4990
-1.8616,-0.6300
-1.4933,-0.6422
-0.9867,-0.4926
-0.7784,-0.4177
-0.6692,-0.3718
-0.5987,-0.3384
-0.5471,-0.3113
-0.5064,-0.2878
-0.4725,-0.2665
-0.4432,-0.2464
-0.4170,-0.2273
-0.3930,-0.2089
-0.3754,-0.1930
-0.3534,-0.1727
-0.3257,-0.1471
-0.2949,-0.1176
-0.2608,-0.0844
-0.2232,-0.0474
-0.1820,-0.0063
-0.1369, 0.0389
-0.0876, 0.0885
-0.0338, 0.1427
 0.0249, 0.2019
 0.0888, 0.2662
 0.1585, 0.3360
 0.2344, 0.4114
 0.3170, 0.4928
 0.4069, 0.5795
 0.5044, 0.6719
 0.6095, 0.7667
 0.7207, 0.8612
 0.8334, 0.9444
 0.9354, 0.9964
 0.9973, 0.9714
 0.9515, 0.7767
 0.6586, 0.2349
-0.0873,-0.8677
-1.3258,-2.4791
-2.6239,-3.9639
-3.2425,-4.4838
-3.1963,-4.1677
-2.8767,-3.7431
-2.5105,-3.5535
-2.1759,-3.1293
-1.8897,-2.3564
-1.6488,-2.0228
-1.4455,-1.7827
-1.2724,-1.5786
-1.1232,-1.4010
-0.9930,-1.2456
-0.8780,-1.1088
-0.7755,-0.9874
-0.6830,-0.8786
-0.5990,-0.7804
-0.5220,-0.6911
-0.4510,-0.6093
-0.3852,-0.5339
-0.3240,-0.4642
-0.2667,-0.3993
-0.2130,-0.3388
-0.1625,-0.2821
-0.1151,-0.2289
-0.0723,-0.1793
-0.0328,-0.1317
 0.0115,-0.0821
 0.0567,-0.0319
 0.1031, 0.0187
 0.1513, 0.0692
 0.2025, 0.1188
 0.2583, 0.1660
 0.3223, 0.2082
 0.4043, 0.2427
 0.5209, 0.2670
 0.7680, 0.2743
 0.6097, 0.2753
 0.4427, 0.2736
 0.3812, 0.2585
 0.3373, 0.2354
 0.3071, 0.2086
 0.2852, 0.1811
 0.2695, 0.1545
 0.2590, 0.1294
 0.2534, 0.1055
 0.2531, 0.0825
 0.2596, 0.0596
 0.2761, 0.0357
 0.3092, 0.0123
 0.4300,-0.0192


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.031, -0.120, -0.190,  0.817,  0.034, 0.0158,-3.6942
Cpi,Cpv
 0.4305,-0.0415
 0.2255,-0.0492
