xflr5 v6.58

NACA 2412 - 06
Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.133, -0.388, -0.049,  0.996,  0.030, 0.0019,-1.9678
Cpi,Cpv
 0.4298,-0.2486
 0.2671,-0.2670
 0.2063,-0.2730
 0.1594,-0.2809
 0.1234,-0.2905
 0.0936,-0.3016
 0.0677,-0.3142
 0.0445,-0.3286
 0.0227,-0.3448
 0.0013,-0.3631
-0.0212,-0.3840
-0.0485,-0.4086
-0.0817,-0.4408
-0.1886,-0.5236
-0.2718,-0.5717
-0.2940,-0.5842
-0.2263,-0.5456
-0.1167,-0.4476
-0.0599,-0.3796
-0.0258,-0.3388
 0.0009,-0.3075
 0.0243,-0.2813
 0.0463,-0.2578
 0.0679,-0.2360
 0.0897,-0.2152
 0.1120,-0.1950
 0.1351,-0.1754
 0.1564,-0.1580
 0.1825,-0.1362
 0.2139,-0.1094
 0.2489,-0.0790
 0.2877,-0.0451
 0.3301,-0.0076
 0.3762, 0.0336
 0.4260, 0.0785
 0.4793, 0.1274
 0.5362, 0.1803
 0.5963, 0.2375
 0.6592, 0.2991
 0.7243, 0.3654
 0.7904, 0.4363
 0.8554, 0.5123
 0.9160, 0.5926
 0.9665, 0.6777
 0.9970, 0.7647
 0.9897, 0.8523
 0.9125, 0.9315
 0.7053, 0.9888
 0.2558, 0.9912
-0.6400, 0.8744
-2.3015, 0.5190
-4.9766,-0.2041
-8.1473,-1.2117
-10.4340,-1.9678
-10.4819,-1.8388
-9.1464,-1.7261
-7.5963,-1.7149
-6.2665,-1.7154
-5.2158,-1.7130
-4.3989,-1.3584
-3.7592,-1.1719
-3.2505,-1.0508
-2.8389,-0.9613
-2.5000,-0.8907
-2.2164,-0.8327
-1.9756,-0.7837
-1.7685,-0.7413
-1.5881,-0.7040
-1.4296,-0.6708
-1.2890,-0.6408
-1.1633,-0.6134
-1.0503,-0.5883
-0.9482,-0.5651
-0.8556,-0.5436
-0.7713,-0.5234
-0.6946,-0.5046
-0.6250,-0.4868
-0.5645,-0.4701
-0.5113,-0.4542
-0.4537,-0.4392
-0.3976,-0.4250
-0.3426,-0.4116
-0.2886,-0.3988
-0.2349,-0.3866
-0.1805,-0.3750
-0.1236,-0.3640
-0.0571,-0.3534
 0.0180,-0.3434
 0.2257,-0.3379
 0.0806,-0.3349
 0.0257,-0.3252
 0.0154,-0.3160
 0.0173,-0.3071
 0.0262,-0.2987
 0.0396,-0.2907
 0.0565,-0.2832
 0.0768,-0.2761
 0.1008,-0.2696
 0.1293,-0.2637
 0.1640,-0.2585
 0.2095,-0.2540
 0.2690,-0.2506
 0.4298,-0.2486


Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.027, -0.690, -0.120,  0.905,  0.024, 0.0061,-6.2300
Cpi,Cpv
 0.4242, 0.1353
 0.2555, 0.1205
 0.1909, 0.0922
 0.1400, 0.0696
 0.1001, 0.0465
 0.0663,-0.0087
 0.0365,-0.1347
 0.0091,-0.1449
-0.0168,-0.1547
-0.0427,-0.1651
-0.0700,-0.1774
-0.1026,-0.1936
-0.1418,-0.2168
-0.2598,-0.2852
-0.3493,-0.3260
-0.3740,-0.3399
-0.3032,-0.3124
-0.1897,-0.2381
-0.1342,-0.1872
-0.1026,-0.1570
-0.0791,-0.1337
-0.0592,-0.1137
-0.0409,-0.0954
-0.0232,-0.0777
-0.0054,-0.0601
 0.0126,-0.0424
 0.0314,-0.0247
 0.0477,-0.0080
 0.0690, 0.0131
 0.0959, 0.0394
 0.1267, 0.0696
 0.1615, 0.1037
 0.2001, 0.1418
 0.2428, 0.1839
 0.2896, 0.2301
 0.3406, 0.2807
 0.3959, 0.3357
