xflr5 v6.58

NACA 2412 - 27
Reynolds =,  700000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.061, -0.169, -0.204,  0.789,  0.028, 0.0182,-4.7334
Cpi,Cpv
 0.4519,-0.1078
 0.2340,-0.1131
 0.1285,-0.1230
 0.0296,-0.1366
-0.0613,-0.1542
-0.1510,-0.1763
-0.2427,-0.2043
-0.3399,-0.2406
-0.4467,-0.2893
-0.5695,-0.3584
-0.7182,-0.4686
-0.9208,-0.6315
-1.1889,-0.6281
-2.1160,-0.6055
-3.0603,-0.5856
-3.3315,-0.6235
-2.5446,-0.7244
-1.6280,-0.5577
-1.2604,-0.4740
-1.0698,-0.4180
-0.9489,-0.3766
-0.8619,-0.3423
-0.7950,-0.3125
-0.7406,-0.2852
-0.6949,-0.2597
-0.6554,-0.2353
-0.6205,-0.2120
-0.5946,-0.1913
-0.5651,-0.1662
-0.5305,-0.1360
-0.4935,-0.1021
-0.4538,-0.0645
-0.4113,-0.0233
-0.3658, 0.0217
-0.3170, 0.0707
-0.2645, 0.1240
-0.2079, 0.1816
-0.1470, 0.2438
-0.0811, 0.3108
-0.0099, 0.3827
 0.0674, 0.4599
 0.1514, 0.5417
 0.2430, 0.6288
 0.3433, 0.7186
 0.4530, 0.8104
 0.5726, 0.8969
 0.7007, 0.9685
 0.8313, 1.0000
 0.9467, 0.9423
 0.9999, 0.6938
 0.8842, 0.0725
 0.4188,-1.1352
-0.4909,-2.8269
-1.5558,-4.3171
-2.1679,-4.7334
-2.2526,-4.2839
-2.0841,-3.9541
-1.8461,-3.8303
-1.6115,-3.2847
-1.4017,-2.4394
-1.2194,-2.0388
-1.0618,-1.7742
-0.9247,-1.5553
-0.8043,-1.3659
-0.6975,-1.2003
-0.6017,-1.0544
-0.5150,-0.9244
-0.4358,-0.8077
-0.3628,-0.7018
-0.2951,-0.6050
-0.2320,-0.5156
-0.1728,-0.4325
-0.1170,-0.3547
-0.0642,-0.2813
-0.0140,-0.2118
 0.0337,-0.1459
 0.0794,-0.0835
 0.1216,-0.0252
 0.1617, 0.0288
 0.2061, 0.0775
 0.2519, 0.1174
 0.2994, 0.1458
 0.3493, 0.1579
 0.4027, 0.1637
 0.4614, 0.1716
 0.5291, 0.1798
 0.6132, 0.1880
 0.7417, 0.1958
 0.9162, 0.1983
 0.8358, 0.1991
 0.6399, 0.2127
 0.5700, 0.2297
 0.5112, 0.2549
 0.4673, 0.2674
 0.4316, 0.2606
 0.4024, 0.2396
 0.3785, 0.2075
 0.3594, 0.1670
 0.3454, 0.1203
 0.3377, 0.0686
 0.3391, 0.0121
 0.3572,-0.0457
 0.4519,-0.1078


Reynolds =,  700000,Mach =,    0,NCrit =, 9.0
