xflr5 v6.58

NACA 2412 - 15
Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.120, -0.218, -0.103,  0.891,  0.039, 0.0105,-1.8365
Cpi,Cpv
 0.4267,-0.1514
 0.2362,-0.1675
 0.1550,-0.1985
 0.0853,-0.2423
 0.0261,-0.3006
-0.0284,-0.3783
-0.0807,-0.4912
-0.1329,-0.6031
-0.1872,-0.6034
-0.2463,-0.6024
-0.3145,-0.5999
-0.4033,-0.5952
-0.5167,-0.5871
-0.8892,-0.5771
-1.2048,-0.6265
-1.2988,-0.7621
-1.0423,-0.7337
-0.6701,-0.5807
-0.5096,-0.4929
-0.4221,-0.4396
-0.3628,-0.3999
-0.3170,-0.3675
-0.2790,-0.3393
-0.2456,-0.3137
-0.2151,-0.2899
-0.1864,-0.2674
-0.1586,-0.2461
-0.1354,-0.2273
-0.1076,-0.2044
-0.0744,-0.1765
-0.0377,-0.1451
 0.0024,-0.1103
 0.0461,-0.0721
 0.0936,-0.0302
 0.1449, 0.0154
 0.2004, 0.0649
 0.2600, 0.1185
 0.3241, 0.1764
 0.3927, 0.2389
 0.4659, 0.3062
 0.5434, 0.3785
 0.6251, 0.4562
 0.7097, 0.5388
 0.7955, 0.6272
 0.8784, 0.7186
 0.9504, 0.8130
 0.9956, 0.9017
 0.9822, 0.9739
 0.8455, 0.9989
 0.4587, 0.9164
-0.3991, 0.6104
-1.9659,-0.0558
-4.0618,-1.0320
-5.8414,-1.8343
-6.2759,-1.8365
-5.7164,-1.6570
-4.8888,-1.6231
-4.1174,-1.6197
-3.4780,-1.6172
-2.9637,-1.6086
-2.5500,-1.2841
-2.2134,-1.0746
-1.9355,-0.9391
-1.7024,-0.8416
-1.5040,-0.7670
-1.3327,-0.7073
-1.1830,-0.6579
-1.0507,-0.6161
-0.9327,-0.5798
-0.8265,-0.5479
-0.7301,-0.5195
-0.6423,-0.4938
-0.5616,-0.4704
-0.4874,-0.4489
-0.4187,-0.4290
-0.3551,-0.4105
-0.2961,-0.3933
-0.2436,-0.3770
-0.1957,-0.3618
-0.1433,-0.3474
-0.0908,-0.3338
-0.0377,-0.3210
 0.0163,-0.3088
 0.0724,-0.2973
 0.1325,-0.2863
 0.1997,-0.2758
 0.2846,-0.2659
 0.3991,-0.2564
 0.6690,-0.2521
 0.4872,-0.2501
 0.3348,-0.2400
 0.2806,-0.2301
 0.2453,-0.2204
 0.2235,-0.2110
 0.2097,-0.2019
 0.2021,-0.1932
 0.1997,-0.1849
 0.2023,-0.1772
 0.2103,-0.1700
 0.2252,-0.1636
 0.2507,-0.1581
 0.2922,-0.1538
 0.4267,-0.1514


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.096, -0.220, -0.114,  0.886,  0.033, 0.0110,-2.4769
Cpi,Cpv
 0.4259,-0.0768
 0.2328,-0.0927
 0.1499,-0.1233
 0.0782,-0.1667
 0.0169,-0.2246
-0.0398,-0.3018
-0.0944,-0.4112
-0.1491,-0.5801
-0.2061,-0.5807
-0.2682,-0.5799
-0.3398,-0.5775
-0.4329,-0.5730
-0.5515,-0.5650
-0.9364,-0.5552
-1.2614,-0.6046
-1.3592,-0.7375
-1.0973,-0.7103
-0.7172,-0.5614
-0.5554,-0.4768
-0.4685,-0.4260
-0.4103,-0.3886
-0.3662,-0.3583
-0.3300,-0.3321
-0.2986,-0.3085
-0.2702,-0.2865
-0.2438,-0.2657
-0.2186,-0.2461
-0.1982,-0.2289
-0.1732,-0.2075
-0.1427,-0.1812
-0.1088,-0.1513
-0.0713,-0.1178
-0.0302,-0.0808
 0.0147,-0.0401
 0.0636, 0.0045
 0.1167, 0.0532
 0.1743, 0.1062
 0.2366, 0.1637
 0.3039, 0.2260
 0.3762, 0.2934
 0.4538, 0.3661
 0.5366, 0.4446
 0.6243, 0.5284
 0.7157, 0.6186
 0.8083, 0.7121
 0.8966, 0.8091
 0.9688, 0.9004
 0.9999, 0.9745
 0.9379, 0.9983
 0.6763, 0.9062
 0.0208, 0.5697
-1.2597,-0.1688
-3.0682,-1.2761
-4.7013,-2.2635
-5.2210,-2.4769
-4.8536,-2.1243
-4.2094,-2.0103
-3.5817,-1.9907
-3.0492,-1.9835
-2.6143,-1.6727
-2.2604,-1.3539
-1.9698,-1.1548
-1.7278,-1.0121
-1.5235,-0.9036
-1.3484,-0.8175
-1.1964,-0.7470
-1.0627,-0.6878
-0.9441,-0.6370
-0.8376,-0.5928
-0.7414,-0.5536
-0.6538,-0.5186
-0.5736,-0.4870
-0.4997,-0.4582
-0.4313,-0.4319
-0.3679,-0.4075
-0.3091,-0.3850
-0.2544,-0.3640
-0.2055,-0.3444
-0.1610,-0.3260
-0.1118,-0.3087
-0.0623,-0.2925
-0.0121,-0.2773
 0.0392,-0.2629
 0.0929,-0.2493
 0.1506,-0.2364
 0.2154,-0.2243
 0.2978,-0.2128
 0.4095,-0.2018
 0.6746,-0.1969
 0.4958,-0.1945
 0.3453,-0.1828
 0.2912,-0.1713
 0.2556,-0.1599
 0.2331,-0.1488
 0.2186,-0.1381
 0.2101,-0.1277
 0.2067,-0.1178
 0.2082,-0.1084
 0.2150,-0.0998
 0.2287,-0.0919
 0.2529,-0.0852
 0.2932,-0.0798
 0.4259,-0.0768


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.034, -0.123, -0.163,  0.907,  0.054, 0.0153,-2.9219
Cpi,Cpv
 0.4259,-0.0706
 0.2241,-0.0819
 0.1343,-0.1040
 0.0549,-0.1356
-0.0144,-0.1794
-0.0797,-0.2431
-0.1434,-0.3694
-0.2079,-0.3688
-0.2756,-0.3674
-0.3498,-0.3650
-0.4352,-0.3613
-0.5451,-0.3556
-0.6845,-0.3466
-1.1186,-0.3328
-1.4803,-0.3404
-1.5936,-0.4113
-1.3106,-0.4355
-0.9008,-0.3825
-0.7356,-0.3517
-0.6517,-0.3326
-0.5994,-0.3187
-0.5626,-0.3073
-0.5349,-0.2973
-0.5127,-0.2881
-0.4944,-0.2794
-0.4788,-0.2710
-0.4651,-0.2630
-0.4582,-0.2567
-0.4466,-0.2461
-0.4293,-0.2302
-0.4087,-0.2104
-0.3848,-0.1866
-0.3574,-0.1589
-0.3265,-0.1270
-0.2916,-0.0908
-0.2525,-0.0500
-0.2089,-0.0043
-0.1605, 0.0466
-0.1066, 0.1031
-0.0468, 0.1658
 0.0196, 0.2350
 0.0936, 0.3115
 0.1760, 0.3961
 0.2684, 0.4885
 0.3719, 0.5906
 0.4881, 0.6987
 0.6173, 0.8125
 0.7564, 0.9181
 0.8932, 0.9919
 0.9902, 0.9701
 0.9542, 0.7248
 0.6112, 0.0543
-0.1667,-1.0855
-1.1599,-2.3112
-1.8038,-2.9219
-1.9717,-2.9115
-1.8858,-2.6244
-1.7146,-2.3431
-1.5314,-2.1822
-1.3610,-2.0988
-1.2096,-2.0399
-1.0767,-1.5672
-0.9598,-1.2395
-0.8563,-1.1016
-0.7639,-0.9969
-0.6806,-0.9024
-0.6049,-0.8145
-0.5356,-0.7331
-0.4716,-0.6578
-0.4122,-0.5881
-0.3568,-0.5234
-0.3049,-0.4632
-0.2561,-0.4070
-0.2101,-0.3543
-0.1667,-0.3050
-0.1257,-0.2588
-0.0871,-0.2154
-0.0525,-0.1753
-0.0207,-0.1372
 0.0159,-0.0965
 0.0536,-0.0549
 0.0928,-0.0122
 0.1337, 0.0315
 0.1774, 0.0766
 0.2256, 0.1228
 0.2810, 0.1694
 0.3533, 0.2147
 0.4537, 0.2556
 0.6984, 0.2764
 0.5324, 0.2697
 0.3903, 0.2461
 0.3368, 0.2170
 0.3001, 0.1867
 0.2755, 0.1576
 0.2581, 0.1308
 0.2462, 0.1060
 0.2389, 0.0830
 0.2363, 0.0608
 0.2386, 0.0387
 0.2475, 0.0160
 0.2664,-0.0088
 0.3016,-0.0344
 0.4259,-0.0706


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.034, -0.014, -0.165,  0.907,  0.073, 0.0163,-2.3415
Cpi,Cpv
 0.4268,-0.0880
 0.2231,-0.0994
 0.1317,-0.1214
 0.0504,-0.1531
-0.0208,-0.1970
-0.0881,-0.2606
-0.1541,-0.3875
-0.2210,-0.3868
-0.2914,-0.3852
-0.3685,-0.3827
-0.4573,-0.3788
-0.5714,-0.3729
-0.7160,-0.3636
-1.1622,-0.3493
-1.5328,-0.3545
-1.6500,-0.4169
-1.3620,-0.4444
-0.9453,-0.4013
-0.7795,-0.3765
-0.6967,-0.3615
-0.6461,-0.3511
-0.6114,-0.3429
-0.5860,-0.3360
-0.5665,-0.3299
-0.5510,-0.3242
-0.5384,-0.3190
-0.5281,-0.3143
-0.5249,-0.3116
-0.5173,-0.3045
-0.5038,-0.2922
-0.4872,-0.2760
-0.4673,-0.2559
-0.4442,-0.2320
-0.4176,-0.2039
-0.3873,-0.1716
-0.3530,-0.1347
-0.3143,-0.0930
-0.2709,-0.0461
-0.2223, 0.0065
-0.1680, 0.0652
-0.1071, 0.1308
-0.0388, 0.2039
 0.0381, 0.2857
 0.1252, 0.3765
 0.2245, 0.4788
 0.3382, 0.5901
 0.4689, 0.7135
 0.6173, 0.8381
 0.7784, 0.9503
 0.9291, 0.9997
 0.9996, 0.8803
 0.8376, 0.4069
 0.2861,-0.5142
-0.5347,-1.5979
-1.1553,-2.2347
-1.3979,-2.3415
-1.4070,-2.1841
-1.3196,-1.9536
-1.2035,-1.7519
-1.0857,-1.6191
-0.9754,-1.5393
-0.8751,-1.4840
-0.7846,-1.3305
-0.7026,-0.9661
-0.6281,-0.8447
-0.5599,-0.7703
-0.4970,-0.7002
-0.4386,-0.6333
-0.3842,-0.5697
-0.3332,-0.5095
-0.2851,-0.4529
-0.2397,-0.3997
-0.1967,-0.3495
-0.1559,-0.3023
-0.1171,-0.2578
-0.0803,-0.2158
-0.0455,-0.1763
-0.0143,-0.1400
 0.0145,-0.1053
 0.0481,-0.0678
 0.0830,-0.0289
 0.1195, 0.0113
 0.1579, 0.0532
 0.1992, 0.0973
 0.2450, 0.1437
 0.2980, 0.1921
 0.3678, 0.2413
 0.4653, 0.2874
 0.7046, 0.3115
 0.5421, 0.3030
 0.4022, 0.2726
 0.3490, 0.2372
 0.3121, 0.2018
 0.2870, 0.1691
 0.2689, 0.1395
 0.2562, 0.1127
 0.2481, 0.0877
 0.2444, 0.0636
 0.2456, 0.0395
 0.2533, 0.0143
 0.2709,-0.0138
 0.3047,-0.0433
 0.4268,-0.0880


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.035,  0.093, -0.166,  0.906,  0.106, 0.0173,-1.7983
Cpi,Cpv
 0.4280,-0.1052
 0.2225,-0.1166
 0.1297,-0.1386
 0.0466,-0.1703
-0.0266,-0.2141
-0.0959,-0.2777
-0.1641,-0.4049
-0.2335,-0.4041
-0.3064,-0.4024
-0.3865,-0.3997
-0.4788,-0.3957
-0.5970,-0.3896
-0.7468,-0.3800
-1.2049,-0.3651
-1.5843,-0.3682
-1.7053,-0.4204
-1.4126,-0.4502
-0.9891,-0.4178
-0.8229,-0.3998
-0.7413,-0.3892
-0.6925,-0.3824
-0.6600,-0.3776
-0.6371,-0.3740
-0.6202,-0.3711
-0.6076,-0.3687
-0.5983,-0.3668
-0.5914,-0.3656
-0.5922,-0.3664
-0.5886,-0.3631
-0.5792,-0.3546
-0.5668,-0.3423
-0.5514,-0.3261
-0.5328,-0.3062
-0.5110,-0.2823
-0.4856,-0.2543
-0.4565,-0.2218
-0.4232,-0.1845
-0.3856,-0.1422
-0.3430,-0.0942
-0.2950,-0.0402
-0.2408, 0.0207
-0.1796, 0.0893
-0.1099, 0.1667
-0.0302, 0.2544
 0.0620, 0.3532
 0.1696, 0.4667
 0.2967, 0.5923
 0.4471, 0.7326
 0.6224, 0.8721
 0.8123, 0.9815
 0.9696, 0.9717
 0.9668, 0.6795
 0.6285,-0.0340
-0.0154,-0.9647
-0.5909,-1.6077
-0.8843,-1.7983
-0.9702,-1.7512
-0.9544,-1.6100
-0.8971,-1.4518
-0.8262,-1.3058
-0.7532,-1.1868
-0.6828,-1.0972
-0.6165,-1.0316
-0.5546,-0.9807
-0.4968,-0.9274
-0.4427,-0.6551
-0.3919,-0.5756
-0.3440,-0.5261
-0.2987,-0.4772
-0.2556,-0.4283
-0.2146,-0.3807
-0.1754,-0.3350
-0.1380,-0.2912
-0.1022,-0.2495
-0.0679,-0.2098
-0.0352,-0.1722
-0.0040,-0.1365
 0.0239,-0.1039
 0.0496,-0.0728
 0.0803,-0.0384
 0.1125,-0.0024
 0.1463, 0.0353
 0.1823, 0.0751
 0.2211, 0.1176
 0.2646, 0.1636
 0.3153, 0.2134
 0.3825, 0.2661
 0.4771, 0.3179
 0.7110, 0.3458
 0.5519, 0.3353
 0.4143, 0.2975
 0.3614, 0.2556
 0.3245, 0.2154
 0.2989, 0.1795
 0.2801, 0.1478
 0.2666, 0.1192
 0.2576, 0.0926
 0.2529, 0.0668
 0.2530, 0.0407
 0.2595, 0.0132
 0.2757,-0.0180
 0.3083,-0.0512
 0.4280,-0.1052


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.034,  0.255, -0.157,  0.890,  0.238, 0.0171,-1.0201
Cpi,Cpv
 0.4315,-0.1532
 0.2229,-0.1617
 0.1271,-0.1780
 0.0406,-0.2007
-0.0363,-0.2308
-0.1096,-0.2713
-0.1821,-0.3323
-0.2562,-0.4031
-0.3344,-0.4012
-0.4204,-0.3983
-0.5193,-0.3941
-0.6459,-0.3878
-0.8059,-0.3782
-1.2875,-0.3625
-1.6841,-0.3610
-1.8127,-0.3799
-1.5107,-0.4062
-1.0744,-0.4052
-0.9078,-0.4083
-0.8288,-0.4108
-0.7840,-0.4141
-0.7561,-0.4179
-0.7384,-0.4222
-0.7274,-0.4268
-0.7210,-0.4319
-0.7185,-0.4374
-0.7189,-0.4435
-0.7281,-0.4518
-0.7332,-0.4563
