xflr5 v6.58

NACA 2412 - 0
Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.053, -0.162, -0.033,  1.000,  0.036, 0.0003,-0.7933
Cpi,Cpv
 0.4425, 0.1319
 0.3005, 0.1317
 0.2534, 0.1315
 0.2210, 0.1309
 0.1994, 0.1295
 0.1841, 0.1266
 0.1734, 0.1215
 0.1662, 0.1139
 0.1619, 0.1031
 0.1599, 0.0898
 0.1600, 0.0767
 0.1619, 0.0652
 0.1659, 0.0559
 0.1686, 0.0482
 0.1792, 0.0477
 0.1756, 0.0425
 0.1857, 0.0391
 0.1949, 0.0365
 0.2059, 0.0353
 0.2183, 0.0354
 0.2322, 0.0367
 0.2477, 0.0391
 0.2648, 0.0427
 0.2836, 0.0471
 0.3041, 0.0523
 0.3241, 0.0571
 0.3487, 0.0659
 0.3785, 0.0795
 0.4119, 0.0967
 0.4489, 0.1174
 0.4894, 0.1417
 0.5333, 0.1695
 0.5803, 0.2010
 0.6302, 0.2362
 0.6828, 0.2752
 0.7373, 0.3181
 0.7929, 0.3652
 0.8482, 0.4166
 0.9011, 0.4724
 0.9482, 0.5329
 0.9841, 0.5982
 1.0000, 0.6678
 0.9808, 0.7423
 0.9008, 0.8187
 0.7145, 0.8949
 0.3396, 0.9609
-0.3739, 0.9989
-1.6890, 0.9669
-3.9958, 0.7889
-7.5332, 0.3633
-11.4986,-0.2712
-14.1055,-0.7933
-13.7796,-0.7567
-11.7956,-0.6591
-9.6626,-0.6431
-7.8908,-0.6422
-6.5186,-0.6413
-5.4677,-0.6377
-4.6546,-0.4551
-4.0149,-0.3393
-3.5021,-0.2649
-3.0835,-0.2118
-2.7362,-0.1713
-2.4435,-0.1391
-2.1937,-0.1126
-1.9779,-0.0902
-1.7895,-0.0710
-1.6238,-0.0541
-1.4767,-0.0391
-1.3455,-0.0256
-1.2279,-0.0134
-1.1221,-0.0023
-1.0268, 0.0079
-0.9410, 0.0173
-0.8640, 0.0261
-0.7984, 0.0343
-0.7419, 0.0419
-0.6815, 0.0491
-0.6238, 0.0559
-0.5687, 0.0622
-0.5164, 0.0682
-0.4668, 0.0738
-0.4197, 0.0792
-0.3749, 0.0842
-0.3321, 0.0890
-0.2917, 0.0935
-0.2682, 0.0959
-0.2525, 0.0978
-0.2141, 0.1018
-0.1772, 0.1056
-0.1409, 0.1092
-0.1050, 0.1126
-0.0689, 0.1158
-0.0323, 0.1187
 0.0056, 0.1214
 0.0456, 0.1239
 0.0889, 0.1262
 0.1374, 0.1282
 0.1961, 0.1299
 0.2670, 0.1312
 0.4425, 0.1319


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.041, -0.884, -0.067,  1.000,  0.023,-0.0004,-6.2653
Cpi,Cpv
 0.4305,-0.0003
 0.2789,-0.0004
 0.2262,-0.0061
 0.1880,-0.0120
 0.1610,-0.0177
 0.1405,-0.0228
 0.1247,-0.0270
 0.1125,-0.0302
 0.1031,-0.0323
 0.0961,-0.0334
 0.0912,-0.0335
 0.0881,-0.0327
 0.0870,-0.0308
 0.0844,-0.0288
 0.0935,-0.0243
 0.0862,-0.0254
 0.0913,-0.0200
 0.0952,-0.0146
 0.1008,-0.0081
 0.1077,-0.0006
 0.1161, 0.0081
 0.1259, 0.0179
 0.1372, 0.0288
 0.1500, 0.0409
 0.1644, 0.0539
 0.1776, 0.0666
 0.1958, 0.0840
 0.2198, 0.1067
 0.2478, 0.1336
 0.2798, 0.1645
 0.3159, 0.1995
 0.3561, 0.2387
 0.4004, 0.2822
 0.4489, 0.3301
 0.5014, 0.3825
 0.5580, 0.4393
 0.6183, 0.5007
 0.6820, 0.5666
 0.7480, 0.6363
 0.8151, 0.7099
 0.8804, 0.7847
 0.9396, 0.8596
 0.9842, 0.9278
 0.9995, 0.9810
 0.9578, 0.9994
 0.8066, 0.9470
 0.4461, 0.7510
-0.3084, 0.2761
-1.7550,-0.7086
-4.1491,-2.4167
-7.0746,-4.5859
-9.2868,-6.2247
-9.4876,-6.2653
-8.3842,-5.6580
-7.0354,-5.4642
-5.8559,-5.4050
-4.9134,-4.6943
-4.1752,-3.6303
-3.5939,-2.9382
-3.1296,-2.5162
-2.7527,-2.2108
-2.4414,-1.9657
-2.1804,-1.7598
-1.9583,-1.5828
-1.7670,-1.4285
-1.6003,-1.2928
-1.4537,-1.1724
-1.3237,-1.0647
-1.2075,-0.9681
-1.1033,-0.8808
-1.0092,-0.8017
-0.9242,-0.7299
-0.8473,-0.6644
-0.7778,-0.6047
-0.7154,-0.5502
-0.6626,-0.5004
-0.6174,-0.4544
-0.5680,-0.4102
-0.5205,-0.3683
-0.4748,-0.3289
-0.4312,-0.2921
-0.3897,-0.2576
-0.3502,-0.2257
-0.3125,-0.1962
-0.2763,-0.1691
-0.2420,-0.1443
-0.2218,-0.1313
-0.2086,-0.1218
-0.1758,-0.1015
-0.1442,-0.0834
-0.1129,-0.0673
-0.0818,-0.0532
-0.0503,-0.0409
-0.0181,-0.0304
 0.0155,-0.0219
 0.0513,-0.0163
 0.0905,-0.0119
 0.1352,-0.0081
 0.1901,-0.0047
 0.2580,-0.0019
 0.4305,-0.0003


Reynolds =,  400000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.033, -0.900, -0.058,  1.000,  0.025,-0.0012,-6.1492
Cpi,Cpv
 0.4271, 0.0752
 0.2725, 0.0730
 0.2179, 0.0684
 0.1779, 0.0614
 0.1491, 0.0517
 0.1268, 0.0406
 0.1092, 0.0297
 0.0953, 0.0200
 0.0842, 0.0119
 0.0754, 0.0055
 0.0688, 0.0008
 0.0639,-0.0026
 0.0610,-0.0044
 0.0566,-0.0057
 0.0651,-0.0030
 0.0565,-0.0055
 0.0599,-0.0031
 0.0618,-0.0005
 0.0655, 0.0034
 0.0703, 0.0084
 0.0766, 0.0147
 0.0843, 0.0221
 0.0934, 0.0308
 0.1039, 0.0406
 0.1160, 0.0514
 0.1266, 0.0620
 0.1423, 0.0773
 0.1638, 0.0979
 0.1895, 0.1227
 0.2193, 0.1516
 0.2533, 0.1847
 0.2916, 0.2221
 0.3341, 0.2638
 0.3811, 0.3101
 0.4325, 0.3610
 0.4885, 0.4166
 0.5489, 0.4771
 0.6134, 0.5422
 0.6817, 0.6120
 0.7527, 0.6855
 0.8245, 0.7621
 0.8939, 0.8387
 0.9544, 0.9115
 0.9942, 0.9709
 0.9908, 0.9999
 0.9007, 0.9635
 0.6387, 0.7945
 0.0439, 0.3582
-1.1519,-0.5643
-3.2040,-2.2031
-5.8043,-4.3175
-7.8734,-5.9858
-8.2076,-6.1492
-7.3531,-5.4818
-6.2326,-5.2333
-5.2280,-5.1603
-4.4140,-4.7272
-3.7701,-3.5829
-3.2592,-2.8838
-2.8487,-2.4788
-2.5135,-2.1895
-2.2354,-1.9560
-2.0012,-1.7584
-1.8012,-1.5878
-1.6282,-1.4387
-1.4770,-1.3072
-1.3436,-1.1902
-1.2249,-1.0856
-1.1186,-0.9915
-1.0229,-0.9064
