xflr5 v6.58

NACA 2412 - 12
Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.022, -0.551, -0.168,  0.799,  0.019, 0.0097,-6.7514
Cpi,Cpv
 0.4256, 0.1854
 0.2438, 0.1579
 0.1693, 0.1129
 0.1073, 0.0695
 0.0560, 0.0293
 0.0099,-0.0072
-0.0331,-0.0398
-0.0751,-0.0679
-0.1177,-0.0950
-0.1632,-0.1738
-0.2147,-0.4272
-0.2806,-0.5189
-0.3638,-0.5211
-0.6339,-0.5275
-0.8537,-0.6404
-0.9193,-0.7299
-0.7415,-0.6437
-0.4699,-0.4533
-0.3487,-0.3495
-0.2813,-0.2891
-0.2341,-0.2452
-0.1966,-0.2095
-0.1645,-0.1785
-0.1354,-0.1501
-0.1080,-0.1233
-0.0816,-0.0975
-0.0554,-0.0723
-0.0328,-0.0494
-0.0056,-0.0222
 0.0271, 0.0101
 0.0634, 0.0460
 0.1032, 0.0855
 0.1467, 0.1287
 0.1940, 0.1756
 0.2451, 0.2264
 0.3003, 0.2812
 0.3595, 0.3402
 0.4229, 0.4033
 0.4903, 0.4706
 0.5617, 0.5420
 0.6365, 0.6169
 0.7140, 0.6952
 0.7924, 0.7744
 0.8688, 0.8530
 0.9372, 0.9244
 0.9869, 0.9799
 0.9970, 0.9995
 0.9270, 0.9461
 0.6975, 0.7455
 0.1578, 0.2586
-0.9450,-0.7517
-2.8553,-2.5112
-5.2927,-4.7637
-7.2446,-6.5338
-7.5741,-6.7514
-6.7833,-6.0237
-5.7360,-5.7541
-4.7932,-5.2119
-4.0265,-3.8417
-3.4182,-3.1638
-2.9339,-2.7269
-2.5435,-2.3780
-2.2236,-2.0870
-1.9572,-1.8410
-1.7318,-1.6308
-1.5385,-1.4491
-1.3706,-1.2903
-1.2231,-1.1501
-1.0921,-1.0252
-0.9749,-0.9131
-0.8692,-0.8116
-0.7733,-0.7193
-0.6857,-0.6348
-0.6055,-0.5572
-0.5318,-0.4857
-0.4640,-0.4196
-0.4015,-0.3584
-0.3463,-0.3019
-0.2965,-0.2486
-0.2423,-0.1960
-0.1885,-0.1456
-0.1346,-0.0979
-0.0802,-0.0537
-0.0244,-0.0138
 0.0345, 0.0211
 0.0993, 0.0503
 0.1801, 0.0736
 0.2839, 0.0908
 0.5532, 0.0946
 0.3653, 0.1005
 0.2391, 0.1127
 0.1962, 0.1209
 0.1713, 0.1270
 0.1584, 0.1320
 0.1527, 0.1367
 0.1525, 0.1417
 0.1571, 0.1473
 0.1664, 0.1536
 0.1809, 0.1606
 0.2022, 0.1681
 0.2343, 0.1755
 0.2819, 0.1822
 0.4256, 0.1854


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.019, -0.446, -0.172,  0.801,  0.020, 0.0107,-5.8325
Cpi,Cpv
 0.4241, 0.1961
 0.2395, 0.1677
 0.1632, 0.1211
 0.0991, 0.0751
 0.0458, 0.0320
-0.0024,-0.0072
-0.0477,-0.0422
-0.0920,-0.0727
-0.1372,-0.1043
-0.1854,-0.2006
-0.2400,-0.4693
-0.3096,-0.5437
-0.3972,-0.5446
-0.6774,-0.5497
-0.9042,-0.6643
-0.9726,-0.7579
-0.7908,-0.6736
-0.5135,-0.4843
-0.3917,-0.3824
-0.3250,-0.3241
-0.2791,-0.2821
-0.2433,-0.2486
-0.2129,-0.2197
-0.1858,-0.1935
-0.1605,-0.1690
-0.1363,-0.1455
-0.1126,-0.1228
-0.0927,-0.1026
-0.0681,-0.0780
-0.0379,-0.0482
-0.0041,-0.0148
 0.0333, 0.0223
 0.0745, 0.0632
 0.1196, 0.1079
 0.1687, 0.1566
 0.2220, 0.2096
 0.2797, 0.2669
 0.3419, 0.3288
 0.4087, 0.3953
 0.4802, 0.4665
 0.5562, 0.5425
 0.6362, 0.6224
 0.7194, 0.7062
 0.8036, 0.7908
 0.8847, 0.8738
 0.9546, 0.9463
 0.9969, 0.9941
 0.9790, 0.9857
 0.8351, 0.8599
 0.4358, 0.4933
-0.4436,-0.3234
-2.0440,-1.8214
-4.1794,-3.8187
-5.9888,-5.4899
-6.4262,-5.8325
-5.8529,-5.2106
-5.0084,-4.9267
-4.2226,-4.8268
-3.5719,-3.4890
-3.0491,-2.8542
-2.6290,-2.4719
-2.2876,-2.1660
-2.0059,-1.9084
-1.7700,-1.6888
-1.5693,-1.5000
-1.3963,-1.3360
-1.2453,-1.1920
-1.1120,-1.0643
-0.9932,-0.9501
-0.8865,-0.8472
-0.7899,-0.7539
-0.7019,-0.6687
-0.6214,-0.5906
-0.5474,-0.5186
-0.4791,-0.4521
-0.4162,-0.3905
-0.3581,-0.3334
-0.3067,-0.2806
-0.2604,-0.2307
-0.2096,-0.1804
-0.1588,-0.1312
-0.1078,-0.0832
-0.0562,-0.0371
-0.0029, 0.0067
 0.0535, 0.0472
 0.1160, 0.0837
 0.1943, 0.1152
 0.2955, 0.1406
 0.5602, 0.1522
 0.3752, 0.1523
 0.2502, 0.1548
 0.2070, 0.1546
 0.1816, 0.1536
 0.1678, 0.1528
 0.1611, 0.1530
 0.1599, 0.1547
 0.1634, 0.1580
 0.1715, 0.1629
 0.1848, 0.1693
 0.2049, 0.1768
 0.2356, 0.1849
 0.2820, 0.1925
 0.4241, 0.1961


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.015, -0.344, -0.175,  0.802,  0.025, 0.0114,-5.0646
Cpi,Cpv
 0.4228, 0.2079
 0.2357, 0.1794
 0.1576, 0.1318
 0.0914, 0.0834
 0.0361, 0.0376
-0.0142,-0.0043
-0.0617,-0.0419
-0.1084,-0.0751
-0.1561,-0.1121
-0.2071,-0.2272
-0.2648,-0.5099
-0.3381,-0.5647
-0.4302,-0.5643
-0.7204,-0.5679
-0.9542,-0.6836
-1.0255,-0.7813
-0.8397,-0.6995
-0.5567,-0.5121
-0.4345,-0.4126
-0.3687,-0.3566
-0.3242,-0.3169
-0.2901,-0.2856
-0.2617,-0.2590
-0.2366,-0.2352
-0.2136,-0.2131
-0.1918,-0.1921
-0.1705,-0.1720
-0.1535,-0.1545
-0.1318,-0.1326
-0.1044,-0.1056
-0.0733,-0.0748
-0.0386,-0.0403
-0.0000,-0.0021
 0.0425, 0.0402
 0.0891, 0.0866
 0.1401, 0.1373
 0.1957, 0.1926
 0.2560, 0.2527
 0.3214, 0.3179
 0.3921, 0.3882
 0.4681, 0.4640
 0.5494, 0.5449
 0.6355, 0.6312
 0.7254, 0.7206
 0.8164, 0.8123
 0.9028, 0.8987
 0.9723, 0.9699
 0.9996, 0.9999
 0.9313, 0.9376
 0.6586, 0.6771
-0.0160, 0.0286
-1.3267,-1.2344
-3.1716,-3.0091
-4.8327,-4.5905
-5.3566,-5.0646
-4.9777,-4.6394
-4.3189,-4.2447
-3.6786,-4.0788
-3.1362,-3.2480
-2.6938,-2.5727
-2.3342,-2.2306
-2.0393,-1.9646
-1.7941,-1.7388
-1.5873,-1.5443
-1.4103,-1.3757
-1.2568,-1.2282
-1.1221,-1.0979
-1.0026,-0.9819
-0.8956,-0.8777
-0.7990,-0.7834
-0.7113,-0.6976
-0.6310,-0.6189
-0.5573,-0.5466
-0.4893,-0.4797
