xflr5 v6.58

NACA 2412 - 15
Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.026, -0.367, -0.191,  0.809,  0.025, 0.0126,-5.6846
Cpi,Cpv
 0.4267, 0.1896
 0.2362, 0.1666
 0.1550, 0.1268
 0.0853, 0.0828
 0.0261, 0.0385
-0.0284,-0.0040
-0.0807,-0.0446
-0.1329,-0.0875
-0.1872,-0.1588
-0.2463,-0.3525
-0.3145,-0.6760
-0.4033,-0.6794
-0.5167,-0.6771
-0.8892,-0.6721
-1.2048,-0.7666
-1.2988,-0.9087
-1.0423,-0.8130
-0.6701,-0.5842
-0.5096,-0.4615
-0.4221,-0.3905
-0.3628,-0.3396
-0.3170,-0.2991
-0.2790,-0.2645
-0.2456,-0.2335
-0.2151,-0.2047
-0.1864,-0.1775
-0.1586,-0.1515
-0.1354,-0.1281
-0.1076,-0.1005
-0.0744,-0.0680
-0.0377,-0.0320
 0.0024, 0.0076
 0.0461, 0.0508
 0.0936, 0.0977
 0.1449, 0.1485
 0.2004, 0.2034
 0.2600, 0.2625
 0.3241, 0.3260
 0.3927, 0.3940
 0.4659, 0.4664
 0.5434, 0.5435
 0.6251, 0.6242
 0.7097, 0.7086
 0.7955, 0.7934
 0.8784, 0.8763
 0.9504, 0.9481
 0.9956, 0.9947
 0.9822, 0.9846
 0.8455, 0.8567
 0.4587, 0.4884
-0.3991,-0.3261
-1.9659,-1.8122
-4.0618,-3.7784
-5.8414,-5.3981
-6.2759,-5.6846
-5.7164,-5.0573
-4.8888,-4.7797
-4.1174,-4.6874
-3.4780,-3.8338
-2.9637,-2.8935
-2.5500,-2.4121
-2.2134,-2.0958
-1.9355,-1.8410
-1.7024,-1.6243
-1.5040,-1.4370
-1.3327,-1.2735
-1.1830,-1.1294
-1.0507,-1.0013
-0.9327,-0.8863
-0.8265,-0.7824
-0.7301,-0.6878
-0.6423,-0.6012
-0.5616,-0.5216
-0.4874,-0.4480
-0.4187,-0.3798
-0.3551,-0.3164
-0.2961,-0.2576
-0.2436,-0.2030
-0.1957,-0.1518
-0.1433,-0.1025
-0.0908,-0.0566
-0.0377,-0.0152
 0.0163, 0.0209
 0.0724, 0.0510
 0.1325, 0.0744
 0.1997, 0.0911
 0.2846, 0.0974
 0.3991, 0.1040
 0.6690, 0.1069
 0.4872, 0.1107
 0.3348, 0.1295
 0.2806, 0.1479
 0.2453, 0.1577
 0.2235, 0.1640
 0.2097, 0.1681
 0.2021, 0.1708
 0.1997, 0.1731
 0.2023, 0.1754
 0.2103, 0.1781
 0.2252, 0.1813
 0.2507, 0.1848
 0.2922, 0.1883
 0.4267, 0.1896


Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.034, -0.534, -0.153,  0.870,  0.024, 0.0105,-6.0434
Cpi,Cpv
 0.4259, 0.0188
 0.2328, 0.0093
 0.1499,-0.0089
 0.0782,-0.0344
 0.0169,-0.0679
-0.0398,-0.1116
-0.0944,-0.1701
-0.1491,-0.2595
-0.2061,-0.3333
-0.2682,-0.3320
-0.3398,-0.3293
-0.4329,-0.3244
-0.5515,-0.3159
-0.9364,-0.3009
-1.2614,-0.3136
-1.3592,-0.4204
-1.0973,-0.4230
-0.7172,-0.3210
-0.5554,-0.2640
-0.4685,-0.2277
-0.4103,-0.1997
-0.3662,-0.1757
-0.3300,-0.1537
-0.2986,-0.1328
-0.2702,-0.1124
-0.2438,-0.0921
-0.2186,-0.0720
-0.1982,-0.0534
-0.1732,-0.0303
-0.1427,-0.0020
-0.1088, 0.0301
-0.0713, 0.0661
-0.0302, 0.1060
 0.0147, 0.1498
 0.0636, 0.1977
 0.1167, 0.2498
 0.1743, 0.3064
 0.2366, 0.3674
 0.3039, 0.4330
 0.3762, 0.5030
 0.4538, 0.5775
 0.5366, 0.6556
 0.6243, 0.7369
 0.7157, 0.8182
 0.8083, 0.8963
 0.8966, 0.9616
 0.9688, 0.9986
 0.9999, 0.9735
 0.9379, 0.8214
 0.6763, 0.4128
 0.0208,-0.4669
-1.2597,-2.0469
-3.0682,-4.1106
-4.7013,-5.7837
-5.2210,-6.0434
-4.8536,-5.3780
-4.2094,-5.0987
-3.5817,-5.0048
-3.0492,-3.9660
-2.6143,-3.0314
-2.2604,-2.5555
-1.9698,-2.2296
-1.7278,-1.9645
-1.5235,-1.7392
-1.3484,-1.5452
-1.1964,-1.3763
-1.0627,-1.2280
-0.9441,-1.0965
-0.8376,-0.9789
-0.7414,-0.8730
-0.6538,-0.7769
-0.5736,-0.6893
-0.4997,-0.6089
-0.4313,-0.5349
-0.3679,-0.4665
-0.3091,-0.4032
-0.2544,-0.3444
-0.2055,-0.2899
-0.1610,-0.2385
-0.1118,-0.1878
-0.0623,-0.1392
-0.0121,-0.0932
 0.0392,-0.0506
 0.0929,-0.0122
 0.1506, 0.0213
 0.2154, 0.0494
 0.2978, 0.0716
 0.4095, 0.0877
 0.6746, 0.0911
 0.4958, 0.0960
 0.3453, 0.1053
 0.2912, 0.1078
 0.2556, 0.1054
 0.2331, 0.0997
 0.2186, 0.0918
 0.2101, 0.0829
 0.2067, 0.0734
 0.2082, 0.0639
 0.2150, 0.0545
 0.2287, 0.0453
 0.2529, 0.0363
 0.2932, 0.0282
 0.4259, 0.0188


Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-13.000,    0.032, -0.428, -0.158,  0.869,  0.027, 0.0117,-5.2171
Cpi,Cpv
 0.4253,-0.0017
 0.2299,-0.0111
 0.1452,-0.0289
 0.0715,-0.0539
 0.0082,-0.0868
-0.0507,-0.1295
-0.1076,-0.1866
-0.1648,-0.2735
-0.2244,-0.3504
-0.2896,-0.3490
-0.3646,-0.3460
-0.4619,-0.3409
-0.5857,-0.3320
-0.9830,-0.3163
-1.3173,-0.3269
-1.4190,-0.4297
-1.1516,-0.4381
-0.7638,-0.3434
-0.6010,-0.2910
-0.5147,-0.2580
-0.4578,-0.2329
-0.4154,-0.2115
-0.3811,-0.1922
-0.3518,-0.1738
-0.3258,-0.1560
-0.3019,-0.1383
-0.2793,-0.1209
-0.2620,-0.1052
-0.2401,-0.0850
-0.2125,-0.0594
-0.1815,-0.0299
-0.1470, 0.0034
-0.1088, 0.0407
-0.0668, 0.0821
-0.0208, 0.1277
 0.0295, 0.1776
 0.0845, 0.2322
 0.1443, 0.2916
 0.2094, 0.3559
 0.2800, 0.4253
 0.3564, 0.5001
 0.4391, 0.5794
 0.5280, 0.6639
 0.6229, 0.7505
 0.7225, 0.8382
 0.8234, 0.9189
 0.9174, 0.9812
 0.9862, 0.9975
 0.9889, 0.9134
 0.8383, 0.6178
 0.3665,-0.0829
-0.6482,-1.4149
-2.1809,-3.2427
-3.6618,-4.8233
-4.2452,-5.2171
-4.0468,-4.6945
-3.5686,-4.3669
-3.0729,-4.2495
-2.6397,-3.7486
-2.2790,-2.7816
-1.9813,-2.3071
-1.7340,-2.0179
-1.5262,-1.7861
-1.3492,-1.5875
-1.1964,-1.4148
-1.0628,-1.2635
-0.9446,-1.1298
-0.8391,-1.0106
-0.7439,-0.9036
-0.6574,-0.8067
-0.5782,-0.7186
-0.5054,-0.6379
-0.4381,-0.5636
-0.3755,-0.4950
-0.3173,-0.4314
-0.2631,-0.3723
-0.2125,-0.3172
-0.1674,-0.2662
-0.1261,-0.2176
-0.0801,-0.1684
-0.0337,-0.1198
 0.0137,-0.0722
 0.0625,-0.0261
 0.1136, 0.0179
 0.1689, 0.0588
 0.2313, 0.0956
 0.3112, 0.1272
 0.4202, 0.1522
 0.6803, 0.1627
 0.5047, 0.1622
 0.3561, 0.1598
 0.3021, 0.1510
 0.2662, 0.1384
 0.2431, 0.1238
 0.2279, 0.1086
 0.2185, 0.0935
 0.2141, 0.0790
 0.2145, 0.0651
 0.2203, 0.0517
 0.2327, 0.0386
 0.2556, 0.0255
 0.2947, 0.0132
 0.4253,-0.0017


Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.030, -0.318, -0.162,  0.869,  0.031, 0.0129,-4.4433
Cpi,Cpv
 0.4252,-0.0234
 0.2275,-0.0327
 0.1411,-0.0504
 0.0654,-0.0751
 0.0001,-0.1075
-0.0610,-0.1496
-0.1202,-0.2058
-0.1798,-0.2911
-0.2421,-0.3692
-0.3103,-0.3676
-0.3888,-0.3644
-0.4903,-0.3590
-0.6193,-0.3498
-1.0290,-0.3335
-1.3725,-0.3420
-1.4781,-0.4401
-1.2053,-0.4540
-0.8100,-0.3667
-0.6463,-0.3190
-0.5607,-0.2894
-0.5052,-0.2671
-0.4645,-0.2485
-0.4323,-0.2318
-0.4053,-0.2161
-0.3817,-0.2009
-0.3604,-0.1861
-0.3407,-0.1715
-0.3266,-0.1588
-0.3080,-0.1415
-0.2836,-0.1189
-0.2558,-0.0924
-0.2245,-0.0619
-0.1896,-0.0274
-0.1509, 0.0111
-0.1082, 0.0540
-0.0611, 0.1014
-0.0094, 0.1535
 0.0473, 0.2107
 0.1094, 0.2731
 0.1773, 0.3412
 0.2516, 0.4150
 0.3327, 0.4949
 0.4212, 0.5804
 0.5174, 0.6718
 0.6211, 0.7658
 0.7308, 0.8600
 0.8417, 0.9432
 0.9410, 0.9960
 0.9985, 0.9728
 0.9447, 0.7816
 0.6375, 0.2455
-0.1322,-0.8482
-1.4010,-2.4506
-2.7244,-3.9267
-3.3497,-4.4433
-3.2969,-4.1223
-2.9672,-3.7004
-2.5918,-3.5131
-2.2499,-3.4220
-1.9581,-2.4858
-1.7129,-2.0469
-1.5064,-1.8026
-1.3308,-1.6049
-1.1798,-1.4324
-1.0482,-1.2805
-0.9322,-1.1462
-0.8289,-1.0267
-0.7359,-0.9196
-0.6516,-0.8229
-0.5744,-0.7350
-0.5035,-0.6546
-0.4379,-0.5807
-0.3769,-0.5125
-0.3200,-0.4492
-0.2669,-0.3903
-0.2172,-0.3355
-0.1706,-0.2843
-0.1291,-0.2370
-0.0911,-0.1919
-0.0483,-0.1452
-0.0048,-0.0981
 0.0399,-0.0509
 0.0860,-0.0037
 0.1346, 0.0432
 0.1875, 0.0891
 0.2476, 0.1327
 0.3250, 0.1723
 0.4311, 0.2055
 0.6862, 0.2206
 0.5137, 0.2175
 0.3672, 0.2058
 0.3133, 0.1872
 0.2772, 0.1656
 0.2535, 0.1435
 0.2375, 0.1222
 0.2273, 0.1023
 0.2220, 0.0838
 0.2213, 0.0665
 0.2259, 0.0497
 0.2372, 0.0331
 0.2588, 0.0159
 0.2966,-0.0009
 0.4252,-0.0234


Reynolds =,  600000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.030, -0.216, -0.163,  0.868,  0.038, 0.0136,-3.6499
Cpi,Cpv
 0.4254,-0.0418
 0.2256,-0.0509
 0.1374,-0.0683
 0.0599,-0.0925
-0.0075,-0.1241
-0.0706,-0.1652
-0.1321,-0.2199
-0.1942,-0.3028
-0.2592,-0.3838
-0.3304,-0.3819
-0.4123,-0.3786
-0.5180,-0.3729
-0.6522,-0.3633
-1.0742,-0.3465
-1.4268,-0.3526
-1.5363,-0.4435
-1.2583,-0.4633
-0.8557,-0.3854
-0.6911,-0.3433
-0.6064,-0.3175
-0.5524,-0.2985
-0.5137,-0.2828
-0.4836,-0.2690
-0.4590,-0.2562
-0.4379,-0.2439
-0.4194,-0.2320
-0.4026,-0.2205
-0.3920,-0.2110
-0.3769,-0.1970
-0.3559,-0.1775
-0.3316,-0.1542
-0.3038,-0.1269
-0.2725,-0.0956
-0.2375,-0.0602
-0.1985,-0.0205
-0.1552, 0.0238
-0.1073, 0.0730
-0.0543, 0.1273
 0.0040, 0.1871
 0.0683, 0.2529
 0.1392, 0.3249
 0.2175, 0.4038
 0.3038, 0.4893
 0.3991, 0.5827
 0.5042, 0.6812
 0.6190, 0.7851
 0.7416, 0.8851
 0.8644, 0.9686
 0.9666, 0.9989
 0.9954, 0.9000
 0.8335, 0.5191
 0.2878,-0.3499
-0.7293,-1.7161
-1.8901,-3.0685
-2.5356,-3.6499
-2.6049,-3.4975
-2.4061,-3.0986
-2.1388,-2.8657
-1.8803,-2.7618
-1.6519,-2.5652
-1.4556,-1.8636
-1.2872,-1.5824
-1.1419,-1.4145
-1.0154,-1.2709
-0.9039,-1.1417
-0.8048,-1.0254
-0.7156,-0.9206
-0.6347,-0.8257
-0.5608,-0.7394
-0.4927,-0.6605
-0.4297,-0.5879
-0.3710,-0.5209
-0.3162,-0.4586
-0.2649,-0.4007
-0.2166,-0.3467
-0.1713,-0.2962
-0.1288,-0.2489
-0.0908,-0.2053
-0.0559,-0.1639
-0.0163,-0.1202
 0.0244,-0.0757
 0.0662,-0.0306
 0.1098, 0.0154
